entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
29420467,2015-10-01,2016-09-30,c347,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,-671.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,9100.0,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,126758.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,6049.0,6049.0,Assens,2015-10-01,2016-09-30,124378.0,123707.0,117658.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,-671.0,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,,,,,,,,,,,,,,,,,,
29420467,2015-10-01,2016-09-30,c350,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,,,,,,,,,,,,,,,,,,
29420467,2015-10-01,2016-09-30,c358,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,26758.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,,,,,,,,,,,,,,,,,,
29420467,2015-10-01,2016-09-30,c368,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,-3580.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,,,,,,,,,,,,,,,,,,
29420467,2016-09-30,2016-09-30,c398,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,1942453.0,46899.0,125000.0,4283.0,1739683.0,1942453.0,202770.0,1584271.0,1584271.0,1584271.0,202770.0,100000.0,101200.0,1459271.0,54212.0,202770.0,311283.0,207000.0,,,,
29420467,2016-10-01,2016-10-01,c661,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,,,,,,,,,,,,,,,1459271.0,125000.0,,
29420467,2016-10-01,2016-10-01,c703,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,125000.0,,,,,,,,,,,,,,,,,
29420467,2016-10-01,2016-10-01,c712,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,1459271.0,,,,,,,,,,,,,,,,,
29420467,2016-10-01,2016-10-01,c730,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,54211.0,,,,,,,,,,,,,,,,,
29420467,2016-10-01,2016-10-01,c734,,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2LzdjLzgxL2Y2Lzc4OTYtNGQwZS1hNmIxLTg0Y2E5YjdhM2JkNw.pdf,http://regnskaber.virk.dk/76402492/ZG9rdW1lbnRsYWdlcjovLzAzLzMwLzY5LzQ3L2UzL2M0YjEtNDExOC1iODEwLTU4ZmY1NjhhNzYzNw.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,35.0,Algade,5631 Ebberup,Ebberupvej 100,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i SVO Ebberup Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-11-21,2006-03-20,2018-01-03,Statsautoriseret revisor,-100000.0,-101200.0,,20222670.0,29420467.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for SVO Ebberup Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Svend Olesen,Svend Kristian KoldsÃ¸ Olesen,Danske Bank,SVO Ebberup Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Assens,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ebberup,2017-09-30,2016-10-01,401841.0,true,2017-11-21,Odense,,urn:ofk:oid:24925038,indberetninger-20180424,2.5122635,29420467.0,,2018-04-03T14:13:49.080Z,2018-01-08T08:40:42.849Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-50-ZF,2018-01-08T08:40:42.989Z,,,,,101200.0,,,,,,,,,,,,,,,,,
