entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
21729574,2016-07-01,2017-06-30,ID_11,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,386307.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21729574,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,-386307.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,36771.0,1239337.0,953834.0,1538.0,1755.0,-64250.0,-386307.0,-322274.0,,,,,,,,,,,,,,,,,,,,,,,
21729574,2017-06-30,2017-06-30,ID_7,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,,,,,,,,,694679.0,494382.0,500000.0,555236.0,-2189415.0,139443.0,32563.0,694679.0,2884094.0,32563.0,139443.0,324159.0,28291.0,139443.0,-2689415.0,2884094.0,2535391.0,4951.0,28291.0,19593.0,,,
21729574,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21729574,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torben Rasmussen,,
21729574,2017-07-01,2018-06-30,ID_10,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,339114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21729574,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Britta Rasmussen,Bestyrelsesformand
21729574,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21729574,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torben Rasmussen,Bestyrelsesmedlem
21729574,2017-07-01,2018-06-30,ID_5,,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2M4L2E0LzRiLzQ5NTgtNDVhMy04MjQyLWI4NGVjZDAxNmM4ZQ.pdf,http://regnskaber.virk.dk/47592712/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzRkL2ZlL2IxL2FiMzItNDJjZi1hM2JmLTdjYmI3ZjlkYjVjYw.xml,true,"Hedehusene, 2640",Hovedgaden 490,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",2018-12-03,2018-12-03,2018-12-03,21729574.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for TR. Auto & Skadecenter A/S.,Ãrsrapport,Torben Rasmussen,TR. Auto & Skadecenter A/S,HenDel BogfÃ¸ring ApS,Hedehusene,2016-07-01,2017-06-30,-339114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"169, HÃ¸je-Taastrup",2018-06-30,2017-07-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26470918,indberetninger-20180424,2.5118417999999996,21729574.0,AWe79HrFet7j816DxcgN,2018-12-17T11:37:41.566Z,2018-12-17T11:36:59.955Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EP-13-CK,2018-12-17T11:37:00.255Z,32360.0,184830.0,-54614.0,1390.0,0.0,-65920.0,-339114.0,-271804.0,,,,,,,,,,,,,,,,,,,,,,,
