entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
31633656,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,-12449.0,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,0.0,11756.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",5136.0,51.0,Aarhus,2015-01-01,2015-12-31,-5778.0,-5778.0,-12449.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,,,
31633656,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",,,Aarhus,2015-01-01,2015-12-31,-11756.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,,,
31633656,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",,,Aarhus,2015-01-01,2015-12-31,17534.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,,,
31633656,2015-12-31,2015-12-31,ID_11,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,583512.0,22518.0,504000.0,43518.0,426283.0,583512.0,157229.0,539994.0,539994.0,539994.0,0.0,35994.0,-113711.0,157229.0,44824.0,103655.0,21000.0,21000.0,8750.0,,,
31633656,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,-9193.0,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,539994.0,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",6168.0,208.0,Aarhus,2015-01-01,2015-12-31,-555147.0,-555147.0,-9193.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,,,
31633656,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,,,
31633656,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",,,Aarhus,2015-01-01,2015-12-31,15153.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,,,
31633656,2016-01-01,2016-12-31,ID_16,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",,,Aarhus,2015-01-01,2015-12-31,539994.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,,,
31633656,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,,,
31633656,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2Q1LzA4LzU2LzQwYTMtNGRlOC04MmU5LWUzZWJiYTM0YzUzMQ.pdf,http://regnskaber.virk.dk/65633613/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E1L2IxL2FjLzNkNmUtNDhkNC05YWY5LTIwODhiOWFhNDQ4ZA.xml,false,"Solbjerg, 8355",Solbjerg Hovedgade 24,Til kapitalejerne i I01 A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-02,2017-06-02,2017-06-02,,28312393.0,31633656.0,28312393.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for I01 A/S.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John  Schantz,SÃ¸ren Rysgaard Madsen,Revisionsfirmaet John Schantz,Vestjysk Bank,I01 A/S,"Revisionsfirmaet John Schantz, registreret revisionsaktieselskab",,,Aarhus,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-02,Solbjerg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24179354,indberetninger-20180424,2.5124211,31633656.0,,2018-03-29T08:33:08.029Z,2017-06-12T12:44:08.083Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-57-RZ,2017-06-12T12:44:08.417Z,,,,,,,,,,,,,,,,,,,,SÃ¸ren Rysgaard Madsen,,
