entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmailOfReportingEntity,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
36442018,2017-06-01,2017-12-31,c4,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,600000.0,660611.0,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,132274.0,912.0,Horsens,2017-06-01,2017-12-31,880812.0,1129249.0,660611.0,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,248437.0,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,,,,,,,,,,,,,,,,,,,,
36442018,2017-06-01,2017-12-31,c6,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,,,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-06-01,2017-12-31,880812.0,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,,,,,,,,,,,,,,,,,,,,
36442018,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,,,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-06-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,26650565.0,25726.0,50000.0,550565.0,5178381.0,26100000.0,26650565.0,18739658.0,17972584.0,17972584.0,26100000.0,461855.0,26100000.0,2732526.0,2732526.0,5128381.0,767074.0,153461.0,151758.0,524839.0,256866.0,267973.0,,
36442018,2018-01-01,2018-01-01,c10,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,,,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-06-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,5128381.0,,,,,,,,,,,,,,,,,,,
36442018,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,,,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-06-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,5178381.0,,,,,,,,,,,,,,,,,,,
36442018,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,,,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-06-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,
36442018,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,1100000.0,1313403.0,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,211152.0,13438.0,Horsens,2017-06-01,2017-12-31,1728233.0,2215689.0,1313403.0,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,487456.0,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,,,,,,,,,,,,,,,,,,,,
36442018,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,,,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-06-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,,,,,,,,,,,,,,,,,,,36115432.0,Revisionsfirmaet Iversen & Hald
36442018,2018-01-01,2018-12-31,c12,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,,,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-06-01,2017-12-31,1728233.0,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,,,,,,,,,,,,,,,,,,,,
36442018,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzBhL2NjL2Y4LzJiZGUtNDUxMi1hOTc0LTMxNjVjMWYxMDE3Yw.xhtml,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2JjLzU5LzdiLzYwN2EtNDIzOC04Y2NhLTAxOGUyZTc5NWQ4ZA.pdf,http://regnskaber.virk.dk/81024463/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzdmL2I4L2Q5L2ZjYjctNDgyNC04NThkLWY2MTNmZmE5MTI0OQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,Horsens,8700.0,"1, 1 th",Borgergade,7500 Holstebro,Brotorvet 6,Til den daglige ledelse i Spring Estate Portkild ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,2019-02-07,2019-04-08,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Som sambeskattet selskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter og kildeskatter pÃ¥ udbytter, renter og royalties indenfor sambeskatningskredsen. Skyldige selskabsskatter inden for sambeskatningskredsen fremgÃ¥r af Ã¥rsrapporten for Spring Estate A/S, der er administrationsselskab i forhold til sambeskatningen.Â </p>",ma@spring-estate.dk,,,36442018.0,mne357,1019836211.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Morten AskÃ¦r,Morten AskÃ¦r,SPRING ESTATE PORTKILD ApS,Revisionsfirmaet Iversen & Hald,,,Horsens,2017-06-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-02-07,Holstebro,,51888948.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26966846,indberetninger-20180424,2.5955422,36442018.0,AWoGL091RYGX6_YTGw89,2019-04-10T07:39:38.705Z,2019-04-10T07:38:44.039Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AJ-48-HU,2019-04-10T07:38:44.432Z,,,,,,,,,,,,,,,,,,,,,,,,
