entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTradePayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,DividendPaid
29915636,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,531075.0,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,10006.0,50056.0,Horsens,2015-01-01,2015-12-31,434284.0,571125.0,531075.0,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",136841.0,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,,,,,,,,,,,,,,,,,
29915636,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,,,Horsens,2015-01-01,2015-12-31,100000.0,,,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,,,,,,,,,,,,,,,,,
29915636,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,,,Horsens,2015-01-01,2015-12-31,334284.0,,,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,,,,,,,,,,,,,,,,,
29915636,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,1090699.0,1085715.0,125000.0,1090699.0,878794.0,1090699.0,211905.0,0.0,400.0,93064.0,0.0,100000.0,0.0,0.0,653794.0,400.0,211905.0,4584.0,118841.0,4584.0,
29915636,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,653794.0,,,,,,,,,,,,,,,,
29915636,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,100000.0,,,,,,,,,,,,,,,,
29915636,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,878794.0,,,,,,,,,,,,,,,,
29915636,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,125000.0,,,,,,,,,,,,,,,,
29915636,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,342224.0,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,2265.0,17032.0,Horsens,2015-01-01,2015-12-31,276537.0,356991.0,342224.0,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",80454.0,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,,,,,,,,,,,,,,,,,100000.0
29915636,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2QzL2MxL2Q2LzMwLzBkY2YtNDNkNi04YzNhLWZjZGVjYzFkNzE3OQ.xhtml,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzL2U1L2Y1LzNmL2Y2LzYyZjYtNDFmYi04OThiLTgwYmE5MGE1ZWFjZg.pdf,http://regnskaber.virk.dk/63651992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzBiL2Q3L2FkLzBmZjMtNDZjZC04ZGU1LTQ2NmJjNGI5OTFhNg.xml,true,Horsens,8700.0,3 A,HÃ¸egh Guldbergs Gade,Horsens,8700.0,44 B,SÃ¸ndrevej,8700 Horsens,SÃ¸ndrevej 44 B,Regnskabsklasse B,2017-04-02,2017-04-02,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",hje@karaco.dk,,29915636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henning Jensen,Henning Jensen,Handelsbanken A/S,KARACO ApS,Henning Jensen,,,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,0.0,"Selskabets generalforsamling har pÃ¥ generalforsamlingen den 02. april 2017 vedtaget, at selskabets Ã¥rsregnskab fortsat ikke skal revideres.",,40295905.0,false,false,Ingen bistand,urn:ofk:oid:23676594,indberetninger-20180424,2.5925565,29915636,,2018-03-27T09:57:06.810Z,2017-04-02T13:41:42.225Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-56-TX,2017-04-02T13:41:42.453Z,,,,,,,,,,,,,,,,,,,,,
