entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RestOfOtherReserves,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35835504,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,-82173.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35835504,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,109673.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,173.0,147334.0,3150.0,144011.0,147161.0,34338.0,,,,,,,,,,,,,,,,,,,,
35835504,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,-27500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35835504,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,,,,,,,197551.0,197071.0,1000.0,197551.0,0.0,137501.0,197551.0,60050.0,18000.0,18000.0,4500.0,480.0,34300.0,102201.0,42050.0,1976.0,480.0,35574.0,0.0,
35835504,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,-78534.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,570.0,-96583.0,3001.0,-100154.0,-97153.0,-21620.0,,,,,,,,,,,,,,,,,,,,
35835504,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35835504,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,Sinisa Lozo
35835504,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35835504,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35835504,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxLzQzLzZkL2MwL2I0MjktNGY2NC1iMjYyLTAzNWEwMWEzYzJhMw.pdf,http://regnskaber.virk.dk/40553853/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2FkLzY1L2NiLzYwNjItNDI4NS05MThiLThmMDliZWEwOTY3Zg.xml,true,"Vejle, 7100",Havnegade 5,Til kapitalejerne i Lozo Tours IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-06-14,2017-06-14,2014-04-22,2017-06-14,www.lozotours.dk,26273110.0,35835504.0,26273110.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Lozo Tours IVS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Lozo Tours IVS for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Biljana Lozo,Erhvervsrevisorerne i Vejle ApS,Sydbank A/S,Lozo Tours IVS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Vejle,2015-01-01,2015-12-31,78534.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-06-14,Vejle,71993884.0,DirektÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24208577,indberetninger-20180424,2.5124211,35835504.0,,2018-03-29T11:10:37.607Z,2017-06-15T06:17:13.724Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-12-UE,2017-06-15T06:17:13.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,
