entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31177146,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,7650.0,619890.0,653943.0,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",24163.0,725.0,StrÃ¸by,2016-07-01,2017-06-30,2965.0,2965.0,26403.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,,,,,,,,,,,,,,,,,,,,,,,,
31177146,2016-07-01,2017-06-30,ID_12,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,,,,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,,StrÃ¸by,2016-07-01,2017-06-30,-2965.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,,,,,,,,,,,,,,,,,,,,,,,,
31177146,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,,,,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,,StrÃ¸by,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,
31177146,2017-06-30,2017-06-30,ID_7,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,,,,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,,StrÃ¸by,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,349997.0,340.0,125000.0,325993.0,25458.0,62074.0,24004.0,25810.0,349997.0,287923.0,24004.0,199477.0,24004.0,25810.0,-66676.0,3750.0,17736.0,287923.0,299843.0,39243.0,70710.0,235142.0,,
31177146,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,13681.0,622766.0,657884.0,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",4622.0,855.0,StrÃ¸by,2016-07-01,2017-06-30,17670.0,17670.0,21437.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,,,,,,,,,,,,,,,,,,,,,,,,
31177146,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,,,,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,,StrÃ¸by,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,,,,,,,,,,,,,,,,,,,,,,,,
31177146,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,,,,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,,StrÃ¸by,2016-07-01,2017-06-30,-17670.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,,,,,,,,,,,,,,,,,,,,,,,,
31177146,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,,,,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,,StrÃ¸by,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,,,,,,,,,,,,,,,,,,,,,,,,
31177146,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,,,,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,,StrÃ¸by,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,,,,,,,,,,,,,,,,,,,,,,,Niels Folmer Wessel,DirektÃ¸r
31177146,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzNlL2VhLzQzLzBhNjYtNDE4Ny1hOGRhLTRjMjJhNTU4MzBlNA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzFmLzQ0LzMzLzkyYTUtNDQxNC04YmE2LWQ3ZWZhYTI5N2E2Yw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til den daglige ledelse i Spartelprodukter.dk ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2017 - 30-06-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-23,2018-11-23,2008-01-08,2018-11-29,,,,15735376.0,31177146.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2017 - 30-06-2018 for Spartelprodukter.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Lars-Peter Wessel,bp-revision,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,,StrÃ¸by,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2018-06-30,2017-07-01,true,2018-11-23,Klippinge,40 78 70 68,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26376487,indberetninger-20180424,2.5097403999999996,31177146.0,AWdekTJRet7j816DxOGx,2018-11-29T08:24:04.575Z,2018-11-29T08:23:51.415Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-36-BT,2018-11-29T08:23:51.587Z,,,,,,,,,,,,,,,,,,,,,,,,,
