entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31177146,2013-07-01,2014-06-30,ID_11,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",72594.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
31177146,2013-07-01,2014-06-30,ID_13,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",72594.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
31177146,2013-07-01,2014-06-30,ID_9,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",-72594.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,-11100.0,623374.0,553295.0,13759.0,144.0,-72594.0,-58979.0,,
31177146,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
31177146,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
31177146,2014-07-01,2015-06-30,ID_10,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",-26431.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
31177146,2014-07-01,2015-06-30,ID_12,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",-26431.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
31177146,2014-07-01,2015-06-30,ID_14,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
31177146,2014-07-01,2015-06-30,ID_15,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
31177146,2014-07-01,2015-06-30,ID_16,,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzVjL2JhLzIzLzk2LzhlYzctNDNjNi1hN2EzLWUyMzU4NjE1NGI0NA.pdf,http://regnskaber.virk.dk/64177113/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2ZiL2UxLzY3L2Y2YmMtNDQ5ZS1hZmI2LTY2NmFlN2U5NGQwYQ.xml,"Klippinge, 4672",RÃ¥mosevej 11A,Til kapitalejerne i Spartelprodukter.dk ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30.06.15 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01.07.14 - 30.06.15.",2015-11-25,2008-01-08,2015-12-03,0.0,31177146.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01.07.14 - 30.06.15 for Spartelprodukter.dk ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars-Peter Wessel,Spartelprodukter.dk ApS,"bp-revision, registrerede revisorer FSR - danske revisorer","StrÃ¸by, den 25.11.15",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"336, Stevns",2015-06-30,2014-07-01,2015-11-25,Klippinge,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",40 78 70 68,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21747041,indberetninger-20180424,2.5095785,31177146.0,,2018-03-30T19:35:00.756Z,2015-12-06T07:40:41.237Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-08-CC,2015-12-06T07:40:41.347Z,,,,,,,,,
