entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
34576882,2015-06-01,2016-05-31,c2,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,-5717.0,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,1015560.0,1001093.0,True,2015-06-01,2016-05-31,-15744.0,-20184.0,-5717.0,2017-05-31,2016-06-01,true,false,-4440.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,,,,,,,,,,,,,
34576882,2015-06-01,2016-05-31,c4,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,-15744.0,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,,,,,,,,,,,,,
34576882,2016-05-31,2016-05-31,c6,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,9136079.0,80000.0,9136079.0,438639.0,9136079.0,8697440.0,358639.0,8166425.0,8697440.0,0.0,9136079.0,36601.0,9059687.0,531015.0,39791.0,
34576882,2016-06-01,2016-06-01,c7,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,80000.0,,,,,,,,,,,,
34576882,2016-06-01,2016-06-01,c8,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,358639.0,,,,,,,,,,,,
34576882,2016-06-01,2016-06-01,c9,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,438639.0,,,,,,,,,,,,
34576882,2016-06-01,2017-05-31,c0,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,-7002.0,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,1112149.0,1348968.0,True,2015-06-01,2016-05-31,179257.0,229817.0,-7002.0,2017-05-31,2016-06-01,true,false,50560.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,,,,,,,,,,,,,0.0
34576882,2016-06-01,2017-05-31,c1,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,,,,,,,,,,,,,
34576882,2016-06-01,2017-05-31,c10,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,0.0,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,,,,,,,,,,,,,0.0
34576882,2016-06-01,2017-05-31,c11,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzZkLzFlLzIyL2FiOGItNDA3Mi1iZDY2LWI1NTg1MmE4YWE2Yg.xhtml,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzFkL2QzLzhhLzVmMDctNDA1OS1iOTQ2LTI3NzNkMzg1NGM3Ng.pdf,http://regnskaber.virk.dk/28867543/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzUwLzJjL2QwLzY4ODUtNGE2My04MWMyLWQxZmFiOTAzMGViZQ.xml,true,Danmark,DK,Viborg,8800.0,21.0,Sct. Mathias Gade,Tilst,8381.0,1.0,LanghÃ¸jvej,8381 Tilst,LanghÃ¸jvej 1A,Regnskabsklasse B,2017-10-30,2017-10-30,,34576882.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jens Kristian Kristensen,Jesper Jungersen,Jyske Bank A/S,DGE ADMINISTRATION ApS,DGE-Administration ApS,,,True,2015-06-01,2016-05-31,179257.0,,,2017-05-31,2016-06-01,true,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:24664138,indberetninger-20180424,2.5955422,34576882.0,,2018-03-27T15:43:01.460Z,2017-11-06T08:23:43.397Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-BD-71-TT,2017-11-06T08:23:43.540Z,,,,,,,,,,,,,,,,0.0
