entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,InvestmentsGross,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
30693329,2012-10-01,2013-09-30,c1,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,-217750.0,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,0.0,743753.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,-3979.0,1643.0,Aalborg,523667.0,741417.0,743753.0,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,-217750.0,RevisionspÃ¥tegning,0.0,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30693329,2012-10-01,2013-09-30,c30,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,,,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,523667.0,,,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,,RevisionspÃ¥tegning,,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30693329,2013-09-30,2013-09-30,c4,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,,,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,,,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,,RevisionspÃ¥tegning,,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,2065957.0,1643858.0,125000.0,2060017.0,694500.0,2065957.0,1371457.0,5940.0,5940.0,5940.0,599861.0,42429.0,569500.0,1371457.0,439315.0,416159.0,230275.0,102006.0,373730.0,,,
30693329,2013-10-01,2013-10-01,c131,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,,,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,,,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,,RevisionspÃ¥tegning,,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,5940.0,,
30693329,2013-10-01,2013-10-01,c137,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,,,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,,,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,,RevisionspÃ¥tegning,,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,125000.0,,,,,,,,,,,,,,,,,
30693329,2013-10-01,2013-10-01,c158,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,,,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,,,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,,RevisionspÃ¥tegning,,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,569500.0,,,,,,,,,,,,,,,,,
30693329,2013-10-01,2014-09-30,c0,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,-52625.0,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,-398200.0,601374.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,-13522.0,61.0,Aalborg,137088.0,189713.0,203174.0,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,-52625.0,RevisionspÃ¥tegning,-398200.0,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
30693329,2013-10-01,2014-09-30,c159,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,,,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,137088.0,,,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,,RevisionspÃ¥tegning,,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
30693329,2013-10-01,2014-09-30,c199,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,,,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,,,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,,RevisionspÃ¥tegning,,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,Ramjee Prasad
30693329,2013-10-01,2014-09-30,c200,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8vcGRmcy8zMDY5MzMyOTtBcFM0MDg3MTI7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92339603/Y3ZyLmRrOi8veGJybHMvWC02OThFRUFEMi0yMDE1MDMyOF8xMTI0NDNfMzcz.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260  Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,,2015-02-28,2007-06-21,2015-03-27,Statsautoriseret revisor,,,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,,,,Aalborg,2014-09-30,2013-10-01,2015-02-28,Aalborg,,RevisionspÃ¥tegning,,urn:ofk:oid:18741420,indberetninger-20180424,2.5116633999999998,30693329.0,,2018-03-30T20:43:32.865Z,2015-03-28T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-373.680,2015-03-28T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,Rajeev Ranjan Prasad
