entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CurrentTaxExpense,EmployeeBenefitsExpense,GrossResult,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,InvestmentsGross,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
30693329,2013-10-01,2014-09-30,c110,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,137088.0,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30693329,2013-10-01,2014-09-30,c90,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,137088.0,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,-52625.0,-398200.0,601374.0,0.0,-13522.0,61.0,0.0,189713.0,203174.0,0.0,-52625.0,-398200.0,,,,,,,,,,,,,,,,,,,,,,,,,
30693329,2014-09-30,2014-09-30,c112,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,,,,,,,,,,,,,1923772.0,1441117.0,125000.0,1917832.0,0.0,831587.0,1923772.0,1092185.0,5940.0,5940.0,5940.0,323516.0,27287.0,706587.0,0.0,1092185.0,434241.0,476715.0,4375.0,269376.0,65052.0,445053.0,,,
30693329,2014-10-01,2014-10-01,c246,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5940.0,,
30693329,2014-10-01,2014-10-01,c252,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,
30693329,2014-10-01,2014-10-01,c273,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,,,,,,,,,,,,,,,,,,706587.0,,,,,,,,,,,,,,,,,,,
30693329,2014-10-01,2015-09-30,c0,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,-1372610.0,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,0.0,-796518.0,-547139.0,-3097.0,-29008.0,55.0,-134597.0,-1372610.0,-1343657.0,-630.0,0.0,-658194.0,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
30693329,2014-10-01,2015-09-30,c1,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramjee Prasad
30693329,2014-10-01,2015-09-30,c109,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,-1372610.0,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30693329,2014-10-01,2015-09-30,c2,,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzU5LzUyLzJjLzA2NDQtNDY0Yy1hNTZmLWZiZmMwMmU5NDM5Mg.pdf,http://regnskaber.virk.dk/92339603/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzQ0LzA0LzY3LzcxY2MtNGQ4Ni05YmYzLWNmNmRlZWRlMzk5Mg.xml,1.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,53.0,Algade,9260 Gistrup,Alsbjergvej 10,DK-9000 Aalborg,Visionsvej 51,Regnskabsklasse B,2016-01-07,2007-06-21,2016-02-29,Statsautoriseret revisor,20222670.0,30693329.0,20222670.0,Ãrsrapport,Torben Gyde Jensen,Rajeev Ranjan Prasad,Danske Bank,River Publishers ApS,BDO Statsautoriseret revisionsaktieselskab,Aalborg,,Aalborg,2015-09-30,2014-10-01,2016-01-07,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22045756,indberetninger-20180424,2.5097342,30693329.0,,2018-03-28T23:53:53.097Z,2016-03-01T12:59:42.415Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-26-BX,2016-03-01T12:59:42.549Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajeev Ranjan Prasad
