entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnRemunerationOfManagementCategoriesAndSpecialIncentiveProgrammes,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables
32288014,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,-350000.0,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288014,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288014,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,367422.0,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,0.0,261198.0,717194.0,1115.0,16458.0,471339.0,455996.0,103917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288014,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,-17422.0,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288014,2017-09-30,2017-09-30,ID_5,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,,,,,,,,,0.0,1173506.0,9588.0,0.0,125000.0,1135962.0,1471.0,37544.0,909156.0,0.0,0.0,1173506.0,264350.0,37544.0,37544.0,129337.0,18000.0,0.0,350000.0,0.0,0.0,434156.0,15000.0,264350.0,0.0,1126374.0,727044.0,101314.0,18699.0,379859.0
32288014,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,902091.0,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,9373.0,309761.0,1459977.0,982.0,16789.0,1156650.0,1140843.0,254559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288014,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288014,2017-10-01,2018-09-30,ID_10,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,-700000.0,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288014,2017-10-01,2018-09-30,ID_12,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,-202091.0,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288014,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzYxLzZjL2MxL2UzODAtNDA3Ny05Y2NhLTI4Y2YxOWE5ZTEzNQ.pdf,http://regnskaber.virk.dk/41088223/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzk1LzFiLzc5L2ZjZGQtNDJkNy1hNGFmLTIxMTg1N2MwZDM2Yg.xml,true,"8000, Ãrhus C",Store Torv 5,Til kapitalejerne i Telemind ApS,Regnskabsklasse B,2018-11-09,2018-11-09,2009-07-09,2018-11-16,25635868.0,32288014.0,25635868.0,mne703,SÃ¦rlige incitamentsprogrammer LÃ¸nomkostninger tkr. 661 (tkr. 218 sidste Ã¥r) er indregnet under bruttofortjeneste.,Ãrsrapport,Arne KjÃ¦r JÃ¸rgensen,SÃ¸ren Lybye,SÃ¸ren Lybye,National Revision,Telemind ApS,"National Revision, Registrerede Revisorer a/s",Aarhus,2016-10-01,2017-09-30,,"Ãrhus, 751",2018-09-30,2017-10-01,false,2018-11-09,Aarhus,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26331439,indberetninger-20180424,2.5124266,32288014.0,AWc6eZd45OzuYdPkGbr-,2018-11-22T08:12:02.579Z,2018-11-22T08:11:44.120Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DQ-21-LV,2018-11-22T08:11:44.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
