entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfChangesInEquity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
36446242,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,-3755.0,36446242.0,1004537204.0,-3360.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,0.0,Silkeborg,2015-07-01,2016-06-30,-7115.0,-7115.0,-3755.0,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,,,,,,,,,,,,,,,,
36446242,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,,36446242.0,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2015-07-01,2016-06-30,-7115.0,,,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,,,,,,,,,,,,,,,,
36446242,2016-06-30,2016-06-30,c7,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,,36446242.0,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,27537.0,20500.0,40000.0,20500.0,19782.0,27537.0,7755.0,7037.0,7037.0,7037.0,0.0,0.0,-30218.0,10000.0,7755.0,0.0,0.0,7755.0,,
36446242,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,,36446242.0,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,-30218.0,,,,,,,,,,,,,,,
36446242,2016-07-01,2016-07-01,c11,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,,36446242.0,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,19782.0,,,,,,,,,,,,,,,
36446242,2016-07-01,2016-07-01,c8,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,,36446242.0,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,40000.0,,,,,,,,,,,,,,,
36446242,2016-07-01,2016-07-01,c9,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,,36446242.0,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,10000.0,,,,,,,,,,,,,,,
36446242,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,-3121.0,36446242.0,1004537204.0,-7777.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,41.0,Silkeborg,2015-07-01,2016-06-30,-10939.0,-10939.0,-3121.0,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,,,,,,,,,,,,,,,,
36446242,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,,36446242.0,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,,,,,,,,,,,,,,,20835400.0,Ãstdansk Landboforening
36446242,2016-07-01,2017-06-30,c12,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzRjL2UyL2Q0LzhmMmEtNDNjOS1hNDcxLWU1MjgwMDMyNmFhOA.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzVjL2ZmL2QzLzhhODQtNDE2ZC1hNmYyLTU5MDZkYzViNDVhMg.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzJmL2M0L2E1L2E2NTgtNGU3Zi1iN2Y1LTgxNWJlZDFiM2JmYQ.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i  JT Holding, Silkeborg IVS:",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-21,2017-11-21,Registreret revisor,,36446242.0,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,false,false,2017-11-21,RÃ¸nnede,"<p xmlns=""http://www.w3.org/1999/xhtml"">Registreret kapital tilfÃ¸rt i 2015/16 kr.Â 10.000.</p>",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24725858,indberetninger-20180424,2.5949402000000004,36446242.0,,2018-03-27T19:10:01.413Z,2017-11-23T08:15:43.404Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-80-AW,2017-11-23T08:15:43.650Z,,,,,,,,,,,,,,,,,,,,
