entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
36446242,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,-3121.0,36446242.0,mne166,1004537204.0,-7777.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,41.0,Silkeborg,2016-07-01,2017-06-30,-10939.0,-10939.0,-3121.0,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,,,,,,,,,,,,,,,,
36446242,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,,36446242.0,mne166,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2016-07-01,2017-06-30,-10939.0,,,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,,,,,,,,,,,,,,,,
36446242,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,,36446242.0,mne166,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,29756.0,20459.0,40000.0,23496.0,8843.0,29756.0,20913.0,6260.0,6260.0,6260.0,6876.0,3037.0,-41157.0,10000.0,20913.0,10037.0,3037.0,4000.0,,
36446242,2017-07-01,2017-07-01,c10,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,,36446242.0,mne166,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,10000.0,,,,,,,,,,,,,,,
36446242,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,,36446242.0,mne166,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,-41157.0,,,,,,,,,,,,,,,
36446242,2017-07-01,2017-07-01,c12,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,,36446242.0,mne166,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,8843.0,,,,,,,,,,,,,,,
36446242,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,,36446242.0,mne166,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,40000.0,,,,,,,,,,,,,,,
36446242,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,-3662.0,36446242.0,mne166,1004537204.0,4085.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,81.0,Silkeborg,2016-07-01,2017-06-30,342.0,342.0,-3662.0,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,,,,,,,,,,,,,,,,
36446242,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,,36446242.0,mne166,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,,,,,,,,,,,,,,,20835400.0,Ãstdansk Landboforening
36446242,2017-07-01,2018-06-30,c13,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzgyL2ZkLzBkL2I0L2RhNjctNDMxNy04OTJmLWEwMzhiMWFmNzVhNg.xhtml,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzLzJhLzM2LzQ4L2MzLzBlOGItNDQ0Mi1hMzhlLTI4NDRhMzdjOTFkNA.pdf,http://regnskaber.virk.dk/24264463/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzQ2L2NiL2FkL2MzOGItNDRmNC1hYzIzLWNlMTU5ZTNmYjk2Mw.xml,true,Danmark,DK,RÃ¸nnede,4683.0,6.0,Center Alle,Silkeborg,8600.0,11.0,Ebstrupvej,4683 RÃ¸nnede,Center AllÃ© 6,"Til den daglige ledelse i JT Holding, Silkeborg IVS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-26,2018-11-26,Registreret revisor,,36446242.0,mne166,1004537204.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Christensen,Jacob Toft,Jens Jacob Johannes Toft,"JT HOLDING, SILKEBORG IVS",Morten Christensen,,Silkeborg,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,false,false,2018-11-26,RÃ¸nnede,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26380899,indberetninger-20180424,2.595548,36446242.0,AWdftzheet7j816DxOjG,2018-11-29T13:45:51.142Z,2018-11-29T13:45:00.831Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-37-XZ,2018-11-29T13:45:01.105Z,,,,,,,,,,,,,,,,,,,,
