entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
33145063,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,-63261.0,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33145063,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,63261.0,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,3451.0,603260.0,694256.0,339.0,397.0,87602.0,87545.0,24341.0,,,,,,,,,,,,,,,,,,,,,
33145063,2015-12-31,2015-12-31,ID_6,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,,,,,,,,,354280.0,345040.0,80000.0,347377.0,190.0,281.0,120716.0,6903.0,354280.0,233563.0,6903.0,25821.0,6903.0,40716.0,175000.0,233563.0,32742.0,2337.0,1867.0,,
33145063,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,455.0,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,3451.0,307069.0,310778.0,0.0,281.0,538.0,257.0,83.0,,,,,,,,,,,,,,,,,,,,,
33145063,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33145063,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunvor Sihm,DirektÃ¸r
33145063,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josefine Dalsgaard,DirektÃ¸r
33145063,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisa Schwab,DirektÃ¸r
33145063,2016-01-01,2016-12-31,ID_5,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marie Louise Broholt Jensen,DirektÃ¸r
33145063,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJhL2FkL2Q5LzAwYmQtNDZiNy1iNzkwLTA1ZjgzMTUyYjZlMQ.pdf,http://regnskaber.virk.dk/36054133/ZG9rdW1lbnRsYWdlcjovLzAzLzkwLzM1L2FiLzI2L2ZjMzgtNDFmOC1iMWM5LTdmNzUxZTFlYTJkYQ.xml,true,"Hellerup, 2900",HÃ¸jsgÃ¥rds AllÃ© 14,Til den daglige ledelse i Nightingale String Quartet ApS,Regnskabsklasse B,2017-05-04,2017-05-04,2010-08-16,2017-05-15,26886929.0,33145063.0,26886929.0,Ãrsrapport,Anette Jensen,Byens Revisionskontor ApS,Nightingale String Quartet ApS,Byens Revisionskontor ApS,Frederiksberg,2015-01-01,2015-12-31,-455.0,"147, Frederiksberg",2016-12-31,2016-01-01,false,2017-05-04,Hellerup,2426 6011,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868570,indberetninger-20180424,2.5124211,33145063.0,,2018-03-28T01:15:31.318Z,2017-05-16T08:15:15.519Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-26-YG,2017-05-16T08:15:16.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
