entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables
36061332,2014-08-06,2014-08-06,c720,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,50000.0,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,,,,,,,,,,,,,,,,,,,,,,,
36061332,2014-08-06,2014-08-06,c741,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,0.0,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,,,,,,,,,,,,,,,,,,,,,,,
36061332,2014-08-06,2015-06-30,c123,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,-36520.0,,,,,,,,,,,,,,,,,,,,,,
36061332,2014-08-06,2015-06-30,c3,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,-36520.0,-29439.0,7098.0,17.0,-36520.0,-29439.0,,,,,,,,,,,,,,,,,
36061332,2014-08-06,2015-06-30,c742,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,-36520.0,,,,,,,,,,,,,,,,,,,,,,
36061332,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,13480.0,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,,,,,,,78830.0,61267.0,50000.0,78830.0,0.0,15444.0,78830.0,65350.0,0.0,15444.0,0.0,57350.0,2119.0,-36520.0,65350.0,2119.0,8000.0
36061332,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,50000.0,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,,,,,,,,,,,,,,,,,,,,,,,
36061332,2015-06-30,2015-06-30,c743,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,-36520.0,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,,,,,,,,,,,,,,,,,,,,,,,
36061332,2015-07-01,2015-07-01,c181,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,50000.0,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,,,,,,,,,,,,,,,,,,,,,,,
36061332,2015-07-01,2015-07-01,c199,,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzlmL2Y1LzQwLzNmMGEtNDJlNC1hYzQzLTYwYTkwN2U0MzEzOA.pdf,http://regnskaber.virk.dk/23316063/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzkwL2IzLzJlL2JmOWQtNDZmOC04NGZmLTgzNzE3MDc2NzQzNA.xml,Danmark,Hadsten,8370.0,34.0,SÃ¸ndergade,Skanderborg,8660.0,80.0,Risvej,"8370, Hadsten","SÃ¸ndergade, 34",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-11-22,2016-11-22,2014-08-06,2016-11-26,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til lokale, administration mv.",hadsten@kvistjensen.dk,-36520.0,36717785.0,36061332.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Danavi ApS.,Ãrsrapport,Ruben StÃ¦hr,Leif Blichfeld-Grosen,Leif Blichfeld-Grosen,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Danavi ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Skanderborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-11-22,Hadsten,86 98 34 33,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23208162,indberetninger-20180424,2.5097342,36061332.0,,2018-03-29T00:48:40.972Z,2016-11-29T09:01:47.340Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-72-HL,2016-11-29T09:01:47.467Z,,,,,,,,,,,,,,,,,,,,,,,
