entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AmortisationOfGoodwillOfInvestments,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
28846665,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",-6908.0,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,6250.0,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",1349580.0,Ãrsrapport,13108.0,0.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,32637.0,0.0,19529.0,0.0,Nr. Lyndelse,2016-01-01,2016-12-31,1317601.0,1310693.0,1343330.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,-6908.0,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28846665,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",,Ãrsrapport,,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Nr. Lyndelse,2016-01-01,2016-12-31,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28846665,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",,Ãrsrapport,,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Nr. Lyndelse,2016-01-01,2016-12-31,1017601.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28846665,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",,Ãrsrapport,,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Nr. Lyndelse,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,7449310.0,125000.0,202000.0,7059164.0,7449310.0,390146.0,6683590.0,6683590.0,202000.0,6683590.0,5000.0,300000.0,6634164.0,188146.0,80800.0,765720.0,214466.0,102346.0,551254.0,,,,,,,
28846665,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",,Ãrsrapport,,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Nr. Lyndelse,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
28846665,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",,Ãrsrapport,,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Nr. Lyndelse,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,6634165.0,,,,,,,,,,,,,,,,,,,,,,
28846665,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",,Ãrsrapport,,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Nr. Lyndelse,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,
28846665,2017-01-01,2017-01-01,c548,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",,Ãrsrapport,,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Nr. Lyndelse,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,,,,,,,,,,,,,,,,,5461753.0,1294030.0,10851314.0,,,,
28846665,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",44660.0,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,6875.0,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",-5941311.0,Ãrsrapport,0.0,40620.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,16082.0,222420.0,16082.0,181800.0,Nr. Lyndelse,2016-01-01,2016-12-31,-5786508.0,-5741848.0,-5948186.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,44660.0,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,,,,,,,,,,,,,,,,,,,,"Til kapitalejerne i Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
28846665,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzLzI3L2UzLzMzLzcyLzBmMTUtNDJjNy04NjU0LTJkYjMzMzVjMDg2Ng.pdf,http://regnskaber.virk.dk/56664882/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzYwLzdkLzNmLzU0ODQtNGQ1ZS1hOTIwLTM3OGMxYjY1ZmZlZQ.xml,true,4946819.0,Odense C,5000.0,1.0,FÃ¦lledvej,2000 Frederiksberg,Dirch Passer AllÃ© 76,5792 Ãrslev,Carl Nielsensvej 1,DK-5000 Odense C,FÃ¦lledvej 1,3719893.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-13,2005-06-13,2018-03-13,Statsautoriseret revisor,-4488288.0,-300000.0,,20222670.0,28846665.0,20222670.0,mne31412,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS.",,Ãrsrapport,,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Bechsgaard JÃ¸rgensen,Kristian Sarauw Kristiansen,LÃ¦gernes Pensionsbank,"Almen praktiserende LÃ¦ger, Nr. Lyndelse, Holding ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Nr. Lyndelse,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nr. Lyndelse,2017-12-31,2017-01-01,-2221418.0,false,2018-03-13,Odense,,urn:ofk:oid:25217599,indberetninger-20180424,2.5117178,28846665.0,,2018-04-04T09:49:44.505Z,2018-03-22T12:54:42.389Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-36-ZK,2018-03-22T12:54:42.621Z,,,,,,,,,,,,,,,,,,,,,,,,,,
