entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
35840508,2014-10-01,2015-09-30,c175,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,-63582.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,-37301.0,31207.0,Statsautoriseret revisor,-427310.0,189774.0,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,7.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,225228.0,-19211.0,19204.0,Aalborg,7020.0,2014-10-01,2015-09-30,-230466.0,-294048.0,-274837.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,1222.0,63582.0,26331642.0,193840.0,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35840508,2014-10-01,2015-09-30,c195,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,,31207.0,Statsautoriseret revisor,,,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2014-10-01,2015-09-30,-230466.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,,,26331642.0,,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35840508,2015-09-30,2015-09-30,c172,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,,31207.0,Statsautoriseret revisor,,,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,,,26331642.0,,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,164403.0,77088.0,50000.0,63582.0,-180466.0,23733.0,164403.0,344869.0,33649.0,33649.0,23733.0,2.0,79245.0,23733.0,-230466.0,2025.0,311220.0,18000.0,203936.0,140670.0,8014.0,0.0,,,,
35840508,2015-10-01,2015-10-01,c226,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,,31207.0,Statsautoriseret revisor,,,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,,,26331642.0,,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,
35840508,2015-10-01,2015-10-01,c253,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,,31207.0,Statsautoriseret revisor,,,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,,,26331642.0,,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,-230466.0,,,,,,,,,,,,,,,,,,,,,
35840508,2015-10-01,2015-10-01,c456,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,,31207.0,Statsautoriseret revisor,,,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,,,26331642.0,,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,,,,,,,,,,,,,,,,,,,11867.0,35600.0,,
35840508,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,-64793.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,-89210.0,31207.0,Statsautoriseret revisor,-614287.0,428061.0,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,959.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,266981.0,-29909.0,28950.0,Aalborg,7954.0,2014-10-01,2015-09-30,-240552.0,-305345.0,-275436.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,36866.0,64793.0,26331642.0,302486.0,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
35840508,2015-10-01,2016-09-30,c194,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,,31207.0,Statsautoriseret revisor,,,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2014-10-01,2015-09-30,-240552.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,,,26331642.0,,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35840508,2015-10-01,2016-09-30,c254,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,,31207.0,Statsautoriseret revisor,,,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2014-10-01,2015-09-30,-240552.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,,,26331642.0,,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,
35840508,2015-10-01,2016-09-30,c321,,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2Y4L2UwLzYyL2I1ZTUtNGZkMC04ZjE3LTc5MWViYjZmOGJmZg.pdf,http://regnskaber.virk.dk/80504853/ZG9rdW1lbnRsYWdlcjovLzAzL2RiL2JjLzE3LzFiLzUwN2UtNGVjZS05NWYwLWQ3OTAyZDM2ZTYzZQ.xml,true,95508.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,87.0,Kastetvej,9293 Kongerslev,"Baggesdamvej 3, Komdrup",DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i IshÃ¸y og Pedersen ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-15,2014-04-30,2017-03-15,,31207.0,Statsautoriseret revisor,,,20222670.0,35840508.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2015 - 30. september 2016 for IshÃ¸y og Pedersen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,Jonas Pedersen,Mathias IshÃ¸y,Nordjyske Bank,IshÃ¸y og Pedersen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,,2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-09-30,2015-10-01,false,2017-03-15,Aalborg,,,26331642.0,,urn:ofk:oid:23603005,indberetninger-20180424,2.5097437,35840508.0,,2018-03-28T00:42:30.042Z,2017-03-15T15:19:56.131Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AE-47-XF,2017-03-15T15:19:56.265Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
