entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
62685328,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,-55551.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",93742.0,2017-05-18,2017-05-29,-112709.0,112709.0,Statsautoriseret revisor,-258044.0,665303.0,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,9900.0,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,-45143.0,32429.0,KÃ¸benhavn,2015-01-01,2015-12-31,253545.0,291736.0,294550.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,1199.0,-38191.0,256845.0,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62685328,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2017-05-29,,112709.0,Statsautoriseret revisor,,,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,253545.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,,,,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62685328,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2017-05-29,,112709.0,Statsautoriseret revisor,,,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,,,,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,7605752.0,3024924.0,600000.0,526692.0,5694741.0,3784800.0,7605752.0,1439468.0,526692.0,3784800.0,1.0,372531.0,682534.0,2178.0,3784800.0,471543.0,471543.0,1679504.0,3415237.0,372531.0,912776.0,136500.0,423497.0,421319.0,93742.0,,,,,
62685328,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2017-05-29,,112709.0,Statsautoriseret revisor,,,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,,,,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
62685328,2016-01-01,2016-01-01,c235,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2017-05-29,,112709.0,Statsautoriseret revisor,,,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,,,,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,1679504.0,,,,,,,,,,,,,,,,,,,,,,,,,
62685328,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2017-05-29,,112709.0,Statsautoriseret revisor,,,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,,,,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,3415237.0,,,,,,,,,,,,,,,,,,,,,,,,,
62685328,2016-01-01,2016-01-01,c444,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2017-05-29,,112709.0,Statsautoriseret revisor,,,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,,,,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,2051375.0,5836175.0,,,
62685328,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,-21303.0,-1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",162580.0,2017-05-18,2017-05-29,-112709.0,112709.0,Statsautoriseret revisor,-266132.0,989413.0,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,14400.0,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,-41412.0,55280.0,KÃ¸benhavn,2015-01-01,2015-12-31,497564.0,638840.0,610572.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,1611.0,-141276.0,264521.0,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
62685328,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2017-05-29,,112709.0,Statsautoriseret revisor,,,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,497564.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,,,,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62685328,2016-01-01,2016-12-31,c236,,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzdhLzQ4L2E2LzgxZmQtNDAxMi1hNzJkLWYzOGUzZTgwZmUxMQ.pdf,http://regnskaber.virk.dk/82358626/ZG9rdW1lbnRsYWdlcjovLzAzLzY2LzQxLzViLzg5L2YyNjQtNGYxNy1hMWVkLThhNzNhNjY0NjQ3Mw.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn S,2300.0,25.0,Amagerbrogade,1255 KÃ¸benhavn K,"Store StrandstrÃ¦de 21, 1",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Ejendomsaktieselskabet Gammel Kongevej 114,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-18,2017-05-29,,112709.0,Statsautoriseret revisor,,,20222670.0,62685328.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Ejendomsaktieselskabet Gammel Kongevej 114.,,Ãrsrapport,166383.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Christensen,Henrik Stagetorn,Henrik Stagetorn,Bank NORDIK,Ejendomsaktieselskabet Gammel Kongevej 114,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-05-18,KÃ¸benhavn,,,,urn:ofk:oid:24134233,indberetninger-20180424,2.5124277999999998,62685328.0,,2018-03-29T04:09:16.862Z,2017-06-07T12:56:32.462Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-71-TH,2017-06-07T12:56:32.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
