entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfRevenue,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,InterestIncomeFromGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradeReceivables,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
29608997,2013-07-01,2014-06-30,c121,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,13645.0,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29608997,2013-07-01,2014-06-30,c13,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,13645.0,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,17266.0,1611.0,-217.0,1611.0,0.0,18660.0,17266.0,-5015.0,,,,,,,,,,,,,,,,,,
29608997,2014-06-30,2014-06-30,c14,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,,,,,,,,,44939.0,8767.0,16761.0,44939.0,38799.0,44939.0,6140.0,1125.0,21636.0,402.0,6140.0,36172.0,28453.0,5015.0,7719.0,,,
29608997,2014-07-01,2014-07-01,c182,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,,,,,,,,,,,,,16761.0,,,,,,,,,,,,,
29608997,2014-07-01,2014-07-01,c185,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,,,,,,,,,,,,,402.0,,,,,,,,,,,,,
29608997,2014-07-01,2014-07-01,c200,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,,,,,,,,,,,,,21636.0,,,,,,,,,,,,,
29608997,2014-07-01,2015-06-30,c11,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,1315.0,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,0.0,1784.0,-79.0,1813.0,29.0,1734.0,0.0,-419.0,,,,,,,,,,,,,,,,,,
29608997,2014-07-01,2015-06-30,c120,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,1315.0,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29608997,2014-07-01,2015-06-30,c201,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,1315.0,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29608997,2014-07-01,2015-06-30,c65,,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFmL2MzL2M4LzI4MDYtNGIxMC1iOTFkLWRmYzM1OWQ2YmY0YQ.pdf,http://regnskaber.virk.dk/79980692/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2ZmLzRiL2RiL2Y2NTQtNDRmNy1iOGNjLTg4MjlhMmM5MzAxMg.xml,Aalborg,9000.0,1A,Vestre Havnepromenade,Thisted,7700.0,11.0,Jernbanegade,9000 Aalborg,Vestre Havnepromenade 1A,Regnskabsklasse B,2015-12-14,2015-12-14,2006-05-29,2015-12-14,ForeslÃ¥et udbytte indregnes som en forpligtelse pÃ¥ tidspunktet for vedtagelse pÃ¥ den ordinÃ¦re generalforsamling (deklareringstidspunktet).,"Finansielle indtÃ¦gter og omkostninger indeholder renter, omkostninger ved realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende gÃ¦ld og transaktioner i fremmed valuta m.v.","I henhold til Ã¥rsregnskabslovens Â§ 32 er visse poster sammendraget i posten ""Bruttoresultat"".",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter opkrÃ¦vet pÃ¥ vegne af tredjepart. Alle former for afgivne rabatter indregnes i nettoomsÃ¦tningen.,29608997.0,30700228.0,Ãrsrapport,Michael Nymann Nilsson,Henrik Amby Jensen,Wind 33 ApS,Ernst & Young Godkendt Revisionspartnerselskab,Thisted,,Thisted,2015-06-30,2014-07-01,2015-12-14,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787753,indberetninger-20180424,2.5118417999999996,29608997.0,,2018-03-30T22:22:52.294Z,2015-12-15T12:28:03.687Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-KB,2015-12-15T12:28:03.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,
