entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
31778964,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,220000.0,corp@paspx.com,542418.0,1284003.0,69126470.0,-1269003.0,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,738.0,Hvidovre,2014-01-01,2014-12-31,-2256779.0,-2030683.0,-2031421.0,2015-12-31,2015-01-01,15000.0,false,false,226096.0,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,,,,,,,,,,,,,,,,,,
31778964,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,,corp@paspx.com,,,69126470.0,,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,,Hvidovre,2014-01-01,2014-12-31,-2256779.0,,,2015-12-31,2015-01-01,,false,false,,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,,,,,,,,,,,,,,,,,,
31778964,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,,corp@paspx.com,,,69126470.0,,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,,Hvidovre,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,6387813.0,2617977.0,6600000.0,3307813.0,446750.0,4838609.0,3080000.0,6387813.0,1549204.0,3080000.0,1545454.0,243086.0,3080000.0,-1761391.0,1549204.0,689836.0,3750.0,
31778964,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,660000.0,corp@paspx.com,439068.0,972723.0,69126470.0,-972723.0,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,3432.0,Hvidovre,2014-01-01,2014-12-31,-1618667.0,-2072155.0,-2071791.0,2015-12-31,2015-01-01,0.0,false,false,-453488.0,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,,,,,,,,,,,,,,,,,,
31778964,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,,corp@paspx.com,,,69126470.0,,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,,Hvidovre,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,,,,,,,,,,,,,,,,,,
31778964,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,,corp@paspx.com,,,69126470.0,,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,,Hvidovre,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,,,,,,,,,,,,,,,,,,Ole Erlich-Eriksen
31778964,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,,corp@paspx.com,,,69126470.0,,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,,Hvidovre,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,,,,,,,,,,,,,,,,,,Per Dalskov
31778964,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,,corp@paspx.com,,,69126470.0,,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,,Hvidovre,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,,,,,,,,,,,,,,,,,,Werner Jespersen
31778964,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,,corp@paspx.com,,,69126470.0,,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,,Hvidovre,2014-01-01,2014-12-31,-1618667.0,,,2015-12-31,2015-01-01,,false,false,,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,,,,,,,,,,,,,,,,,,
31778964,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzVhLzc5LzVkLzlkLzQ1Y2YtNGIwMS1iYTEyLWRkYWE1Y2M0ZGFlMw.xhtml,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzhiLzZhL2EzL2EzMTctNGJkOS1iNzJjLWQzMTUyNWFkODA5Yw.pdf,http://regnskaber.virk.dk/46987713/ZG9rdW1lbnRsYWdlcjovLzAzLzk3LzczLzZjLzUzL2MwMWMtNDk2MC1iMDY5LTZiYjUzMGUxMGRmMg.xml,true,Hvidovre,2650.0,1-5,SÃ¸vangsvej,3220 Tisvildeleje,Ullersvej 1,Regnskabsklasse B,2016-05-19,2016-05-19,,corp@paspx.com,,,69126470.0,,31778964.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Werner Jespersen,Werner Jespersen,PASPX A/S,Werner Jespersen,3796.0,,Hvidovre,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,32528000.0,false,false,Ingen bistand,urn:ofk:oid:22478875,indberetninger-20180424,2.5949414,31778964.0,,2018-03-29T06:50:15.231Z,2016-05-30T04:16:42.225Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-09-RJ,2016-05-30T04:16:42.400Z,6045208.0,2609557.0,6600000.0,3625208.0,900238.0,3219942.0,2420000.0,6045208.0,2825266.0,2420000.0,2777946.0,115413.0,2420000.0,-3380058.0,2825266.0,1015651.0,47320.0,
