entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,StatementOnManagementsReviewAuditorsReportOnAuditedFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
26391342,2011-01-01,2011-01-01,c470,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,500000.0,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
26391342,2011-01-01,2011-01-01,c494,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,664334.0,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
26391342,2011-01-01,2011-12-31,c123,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,465.0,,,,,,,,,,,,,,,,,,,
26391342,2011-01-01,2011-12-31,c3,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,465.0,-47104.0,1.0,47570.0,1.0,465.0,-47104.0,,,,,,,,,,,,,
26391342,2011-01-01,2011-12-31,c495,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,465.0,,,,,,,,,,,,,,,,,,,
26391342,2011-12-31,2011-12-31,c4,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,1164799.0,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,,,,,,,,1230332.0,500000.0,1230332.0,1230332.0,65533.0,65532.0,664799.0,1.0,65533.0,1230332.0,1210332.0,20000.0,
26391342,2011-12-31,2011-12-31,c472,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,500000.0,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
26391342,2011-12-31,2011-12-31,c496,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,664799.0,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
26391342,2012-01-01,2012-01-01,c181,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,500000.0,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
26391342,2012-01-01,2012-01-01,c199,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8vcGRmcy8yNjM5MTM0MjtBL1MyOTUwOTE7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/24319362/Y3ZyLmRrOi8veGJybHMvWC0xRkFFNUQzNC0yMDEzMDQzMF8xMzMwNTRfNTEy.xml,Danmark,7100 Vejle,Gunhilds Plads 2,7100  Vejle,Bugattivej 8,7100 Vejle,Gunhilds Plads 2,aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-03-27,2013-03-27,2013-04-24,664799.0,32285201.0,26391342.0,32285201.0,"Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2012 for BM Invest, Vejle A/S.",Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Pedersen,Bo Melson,Bo Melson,"Martinsen, Statsautoriseret Revisionspartnerselskab","BM Invest, Vejle A/S","Martinsen, Statsautoriseret Revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-27,Vejle,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.","Vi har i henhold til Ã¥rsregnskabsloven gennemlÃ¦st ledelsesberetningen. Vi har ikke foretaget yderligere handlinger i tillÃ¦g til den udfÃ¸rte revision af Ã¥rsregnskabet. Det er pÃ¥ denne baggrund vores opfattelse, at oplysningerne i ledelsesberetningen er i overensstemmelse med Ã¥rsregnskabet.",75 82 10 55,urn:ofk:oid:20882721,indberetninger-20180424,2.5118406,26391342.0,,2018-04-01T12:51:06.754Z,2013-04-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-64.103,2013-04-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,
