entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,Dividend,DividendPaid
31150728,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,280000.0,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",7654.0,49751.0,-7654.0,21696382.0,31150728.0,606068.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",95987.0,Slagelse,2015-07-01,2016-06-30,250565.0,229269.0,-287654.0,2017-06-30,2016-07-01,135381.0,true,false,2017-08-31,Slagelse,-21296.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31150728,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,50000.0,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31150728,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,606068.0,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31150728,2015-07-01,2016-06-30,c9,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,-405503.0,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,,,,,,,,,,,,,,,,,,,,,,
31150728,2016-06-30,2016-06-30,c11,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,4751346.0,482835.0,125000.0,3477450.0,2248345.0,420000.0,420000.0,4751346.0,2503001.0,853896.0,853896.0,1273896.0,2827019.0,1307142.0,167596.0,50000.0,653896.0,1419449.0,2827019.0,2503001.0,1090631.0,167596.0,98353.0,6875.0,,
31150728,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
31150728,2016-07-01,2016-07-01,c13,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,653896.0,,,,,,,,,,,,,,,,,,,,,
31150728,2016-07-01,2016-07-01,c14,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,1419449.0,,,,,,,,,,,,,,,,,,,,,
31150728,2016-07-01,2016-07-01,c15,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,
31150728,2016-07-01,2016-07-01,c16,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2I3L2FkL2NiL2U1NzgtNGM0Yi05YjYyLWE2OWI2NDFlNDk1Ng.xhtml,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2U5L2JlLzBhLzA0MGMtNGMyMi05NWU3LTRlMDI3OWVkMjBiMw.pdf,http://regnskaber.virk.dk/82705113/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2YyLzQ4LzliLzdjNTEtNGUyMS1hNWY4LTVmNmFmNDI1ODE5Mg.xml,true,Slagelse,4200.0,3.0,Smedegade,4200 Slagelse,Nytorv 8,"Til den daglige ledelse i H.B.N. Holding, Slagelse ApS",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-31,2017-11-05,,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,21696382.0,31150728.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Kim WÃ¸ldike,Heidi Nielsen,Heidi Birgitte Nielsen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab","H.B.N. HOLDING, SLAGELSE ApS","Dalsgaard, Stahl & WÃ¸ldike",,Slagelse,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-08-31,Slagelse,,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24677005,indberetninger-20180424,2.5949402000000004,31150728.0,,2018-03-27T16:23:40.301Z,2017-11-08T16:02:45.082Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-10-VZ,2017-11-08T16:02:45.369Z,,,,,2248345.0,,,,,,,,,,,,,,,,,,,,,
