entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,ExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,DistributedDividendsFromGroupEnterprises,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,IncreaseDecreaseOfInvestmentsThroughTransfers,ProfitLossRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear,TransferRevaluationOfInvestments
32082203,2017-10-01,2018-09-30,c175,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,76318.0,2019-10-16,2009-01-15,2019-10-17,1531.0,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,159984.0,Ãrsrapport,25953.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,0.0,394521.0,368568.0,Skanderborg,2017-10-01,2018-09-30,476656.0,552974.0,158453.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,76318.0,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32082203,2017-10-01,2018-09-30,c183,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32082203,2017-10-01,2018-09-30,c214,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,216672.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32082203,2017-10-01,2018-09-30,c216,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,159984.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32082203,2017-10-01,2018-09-30,c219,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32082203,2018-09-30,2018-09-30,c173,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,6621073.0,14398.0,269250.0,6531332.0,6621073.0,89741.0,4297933.0,0.0,567948.0,4297933.0,3729985.0,1126382.0,0.0,0.0,6262082.0,1126382.0,89741.0,1182360.0,1182360.0,89741.0,,,,,,,,,,
32082203,2018-10-01,2018-10-01,c231,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,269250.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32082203,2018-10-01,2018-10-01,c234,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32082203,2018-10-01,2018-10-01,c249,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,6262082.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32082203,2018-10-01,2018-10-01,c255,,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2FiLzkzLzM1LzgxMDctNDU2NC1hYmNhLWEyNjBkNjE2YjgyMw.pdf,http://regnskaber.virk.dk/30228023/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzNjLzhmLzFlLzAwOGUtNDBmMi1iZTc2LWNmZGY3YjQ5ZDdjMg.xml,true,8100  Ãrhus C,Ãboulevarden 69,8660 Skanderborg,Slotsholmen 2,8660 Skanderborg,Slotsholmen 2,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-10-16,2009-01-15,2019-10-17,,32082203.0,32082203.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2018 - 30. september 2019 for HOLDINGSELSKABET SPE AF 15/1 2009 APS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Dirigent, Steen Pedersen",Steen Pedersen,Den Danske Bank,HOLDINGSELSKABET SPE AF 15/1 2009 APS,HOLDINGSELSKABET SPE AF 15/1 2009 APS,,,,Skanderborg,2017-10-01,2018-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skanderborg,2019-09-30,2018-10-01,true,,Ingen bistand,urn:ofk:oid:27932525,indberetninger-20180424,2.5097342,32082203.0,AW3djtfBIXJRhhXBOsOE,2019-10-18T06:30:09.531Z,2019-10-18T06:29:47.785Z,regnskab,0.0,,2019-09-30,2018-10-01,X19-DC-29-FE,2019-10-18T06:29:48.468Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
