entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,Goodwill,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfChangesInEquity,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
30205731,2014-01-01,2014-12-31,c10,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,-426142.0,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205731,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,363858.0,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,8853.0,1481767.0,508949.0,1975209.0,3124.0,5935.0,487400.0,484589.0,2484158.0,123542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205731,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,360000.0,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205731,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,430000.0,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205731,2014-12-31,2014-12-31,c12,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,1201396.0,1067132.0,119040.0,1171033.0,554915.0,30363.0,1201396.0,650111.0,0.0,30363.0,0.0,62100.0,570805.0,34276.0,30363.0,360000.0,-3630.0,-3630.0,13775.0,650111.0,103901.0,0.0,3394.0,69625.0,,,,
30205731,2015-01-01,2015-01-01,c13,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,,,,,119040.0,,,,,,,,,,,,,,,,,,,,,,,
30205731,2015-01-01,2015-01-01,c14,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,,,,,62100.0,,,,,,,,,,,,,,,,,,,,,,,
30205731,2015-01-01,2015-01-01,c15,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,,,,,13775.0,,,,,,,,,,,,,,,,,,,,,,,
30205731,2015-01-01,2015-01-01,c16,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,,,,,,,,,
30205731,2015-01-01,2015-01-01,c17,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzYzLzliL2RjL2YzNzgtNGUyYi05NmQ4LTNmN2NlNDVkZGU0Yg.xhtml,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzA4L2M1L2IyLzI3OGUtNDNkZi1hMGE5LTkwZGMyM2U5ZjBmNg.pdf,http://regnskaber.virk.dk/13750203/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzBiLzlhLzk4L2IyZjMtNDI2Ni1hODQ3LWQwZWEyOGY3Y2VhYQ.xml,true,Danmark,DK,Holte,11.0,Fyrresvinget,KÃ¸benhavn V,1711.0,26-28,FlÃ¦sketorvet,2840 Holte,Fyrresvinget 11,Til kapitalejerne i Re ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-18,2016-05-18,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen eventualforpligtelser.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at udvikle IT- systemer, IT - konsulentydelser og hermed ligestillet virksomhed.</p>",0.0,30205731.0,1000494005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Kurt Astrup,Christian Mehlbye,RE ApS,Kurt Astrup,KÃ¸benhavn,2014-01-01,2014-12-31,,2015-12-31,2015-01-01,false,false,75912.0,2016-05-18,Holte,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets kapital udgÃ¸r 119.040 anparter af 1 kr. Der er ikke tildelt nogen anpart sÃ¦rlige rettigheder.</p>",60848999.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22384863,indberetninger-20180424,2.5949414,30205731.0,,2018-03-28T21:41:36.176Z,2016-05-18T16:42:42.142Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-42-DQ,2016-05-18T16:42:42.297Z,,,,,,,,,,,,,,,554915.0,,,,,,,,,,,,,,,,,,,,,,,
