entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncome,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Assets,ContributedCapital,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions
32073263,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",3453000.0,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,,,,,,,,
32073263,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",-3463500.0,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,,,,,,,,
32073263,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,0.0,,,,,,,
32073263,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",-10500.0,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,,0.0,3453000.0,0.0,10500.0,10500.0,-3463500.0,10500.0
32073263,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",3453000.0,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,,,,,,,,
32073263,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",-3463500.0,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,,,,,,,,
32073263,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",3453000.0,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,,,,,,,,
32073263,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",-3463500.0,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,,,,,,,,
32073263,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,0.0,,,,,,,
32073263,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzJiL2I1LzIwL2U3LzI2YTYtNDMyOS1iYzQ1LWIyMzc0MTExNzA1Yw.pdf,http://regnskaber.virk.dk/36237023/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzI2L2U3L2QwL2U4NjEtNDBhMC05MDQwLTY1ZTdjOTRjY2U2MQ.xml,Danmark,Kolding,6000.0,4.0,Jupitervej,Kolding,6000.0,14.0,RÃ¸nningsminde,"6000, Kolding","Jupitervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-03,2019-05-03,2009-02-18,2019-05-03,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,"Andre driftsindtÃ¦gter indeholder regnskabsposter af sekundÃ¦r karakter i forhold til virksomhedens hovedaktiviteter, herunder fortjeneste ved salg af immaterielle og materielle anlÃ¦gsaktiver.",,32285201.0,32073263.0,32285201.0,mne18474,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for New Food Kolding II ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",JÃ¸rgen L. Poulsen,Christian Steen Hansen,Christian Steen Hansen,"Martinsen, Statsautoriseret Revisionspartnerselskab",New Food Kolding II ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-05-03,Kolding,76 30 18 00,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27075418,indberetninger-20180424,2.5118406,32073263.0,AWp9tQckRYGX6_YTHXgX,2019-05-03T12:39:59.598Z,2019-05-03T12:39:36.387Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-54-ZG,2019-05-03T12:39:36.540Z,,,,,,,,
