entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
28136013,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,-7392.0,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,80000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-10563.0,Ejstrupholm,2015-01-01,2015-12-31,62045.0,72608.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,,,,,,,,,,,,,,
28136013,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2015-01-01,2015-12-31,62045.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,,,,,,,,,,,,,,
28136013,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,4032719.0,2719.0,675000.0,3694649.0,4032719.0,338070.0,4030000.0,30000.0,4000000.0,4030000.0,338070.0,-1930351.0,4950000.0,338070.0,,,
28136013,2016-01-01,2016-01-01,c401,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,675000.0,,,,,,,,,,,,,
28136013,2016-01-01,2016-01-01,c404,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,4950000.0,,,,,,,,,,,,,
28136013,2016-01-01,2016-01-01,c428,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,-1930351.0,,,,,,,,,,,,,
28136013,2016-01-01,2016-01-01,c736,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,,,,,,,,,,,,4000000.0,,
28136013,2016-01-01,2016-01-01,c739,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,,,,,,,,,,,,30000.0,,
28136013,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,-7292.0,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,80000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-8715.0,Ejstrupholm,2015-01-01,2015-12-31,63993.0,72708.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
28136013,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2M2LzNjL2FkL2ZkM2QtNDU5NC1hNmQxLWUwMmNlYTFjYjA2Mg.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2E4LzNkLzA0LzY1LzljODYtNGY1Yi1hY2MyLWNiMDExNGZkNzg3Yg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-03-24,2004-10-22,2017-04-03,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat samt for fÃ¦llesregistrering af moms.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 t.kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2016-12-31,2016-01-01,true,2017-03-24,Ejstrupholm,urn:ofk:oid:23763477,indberetninger-20180424,2.5117111,28136013,,2018-03-27T16:21:04.544Z,2017-04-26T06:40:42.668Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-86-WP,2017-04-26T06:40:42.789Z,,,,,,,,,,,,,,,,,
