entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
28136013,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,7292.0,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,80000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,8715.0,Ejstrupholm,2016-01-01,2016-12-31,63993.0,63993.0,72708.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,0.0,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,,,,,,,,,,,,,,,
28136013,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2016-01-01,2016-12-31,63993.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,,,,,,,,,,,,,,,
28136013,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,4031427.0,1427.0,675000.0,3758642.0,4031427.0,272785.0,4030000.0,30000.0,4000000.0,4030000.0,265285.0,-1866358.0,4950000.0,272785.0,7500.0,,,
28136013,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,675000.0,,,,,,,,,,,,,,
28136013,2017-01-01,2017-01-01,c229,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,4950000.0,,,,,,,,,,,,,,
28136013,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,-1866358.0,,,,,,,,,,,,,,
28136013,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,,,,,,,,,,,,,4000000.0,,
28136013,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,,,,,,,,,,,,,30000.0,,
28136013,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,8860.0,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,80000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,6488.0,Ejstrupholm,2016-01-01,2016-12-31,64652.0,64652.0,71140.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,0.0,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
28136013,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2ViL2Q5Lzc2LzMwOWQtNDAxOS05OWIwLTk3ZDE5OTNiZGQxYQ.pdf,http://regnskaber.virk.dk/31063182/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ZkLzcyLzI5LzM4ZDktNDc2OC1iNTU2LTM0ODc5MWU5ZjVjYg.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,4-6,Ãstergade,7361 Ejstrupholm,Hygildvej 28,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejeren i Harrild Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-20,2004-10-22,2018-03-20,Statsautoriseret revisor,HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for eventuelle kildeskatter sÃ¥som udbytteskat mv.  Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r 0 kr. pr. balancedagen.,,20222670.0,28136013.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Harrild Invest ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Martin Arvad,Martin Arvad,Nordea A/S,Harrild Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,Ejstrupholm,2016-01-01,2016-12-31,64652.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ikast-Brande,2017-12-31,2017-01-01,true,2018-03-20,Ejstrupholm,,urn:ofk:oid:25242407,indberetninger-20180424,2.5124327999999996,28136013.0,,2018-04-04T11:45:48.814Z,2018-03-28T07:55:03.968Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-74-LL,2018-03-28T07:55:04.108Z,,,,,,,,,,,,,,,,,,
