entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,ShorttermTradePayables
27969852,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,543695.0,869709.0,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,10893.0,Greve,2015-07-01,2016-06-30,261975.0,336907.0,326014.0,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,74932.0,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,,,,,,,,,,,,,,,,
27969852,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,,,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,,Greve,2015-07-01,2016-06-30,50000.0,,,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,,,,,,,,,,,,,,,,
27969852,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,,,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,,Greve,2015-07-01,2016-06-30,211975.0,,,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,,,,,,,,,,,,,,,,
27969852,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,,,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,,Greve,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,1881689.0,439689.0,125000.0,1881689.0,1068317.0,1442000.0,1881689.0,813372.0,1442000.0,619658.0,50000.0,893317.0,0.0,813372.0,64932.0,128782.0
27969852,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,544876.0,731319.0,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,10743.0,Greve,2015-07-01,2016-06-30,153824.0,197186.0,186443.0,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,43362.0,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,,,,,,,,,,,,,,,,
27969852,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,,,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,,Greve,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,,,,,,,,,,,,,,,,
27969852,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,,,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,,Greve,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,,,,,,,,,,,,,,,,
27969852,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,,,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,,Greve,2015-07-01,2016-06-30,51700.0,,,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,,,,,,,,,,,,,,,,
27969852,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,,,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,,Greve,2015-07-01,2016-06-30,102124.0,,,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,,,,,,,,,,,,,,,,
27969852,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzRjLzc2LzJjL2E0L2NlMzEtNGJkMy1hMDY2LTIwYzg1NzljOGRjOQ.xhtml,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzJkLzM2LzMyLzZjMWQtNDY0Yy05NTFlLTE1YzY0NmUwOGM2MQ.pdf,http://regnskaber.virk.dk/25896972/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2UyL2E0L2ZlL2VmYjAtNDZlNC04N2RhLWQ3MTMyNzdmNDZlMQ.xml,true,Greve,2670.0,20.0,Mosede Strandvej,2600 Glostrup,"Smedeland 13, 1.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-09,2017-08-09,Registreret revisor,,,15553782.0,27969852.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Benny Klitbo,Benny Klitbo,Jesper Andersen,Multi Revision ApS,ALPHA AUTO ApS,Multi Revision ApS,,Greve,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-09,Glostrup,Ja,,43441129.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24398109,indberetninger-20180424,2.5947623,27969852,,2018-03-27T12:54:21.878Z,2017-08-09T06:59:43.164Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-26-PD,2017-08-09T06:59:43.527Z,2308000.0,0.0,125000.0,2308000.0,1172141.0,2308000.0,2308000.0,1135859.0,2308000.0,772956.0,51700.0,995441.0,330888.0,1135859.0,32015.0,0.0
