entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradeReceivables
30817222,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,33031.0,ff@letrevision.dk,471615.0,509640.0,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,12.0,0.0,Kolding,2017-01-01,2017-12-31,4982.0,4982.0,4994.0,2018-12-31,2018-01-01,false,0.0,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,,,,,,,,,,,,,,
30817222,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,,ff@letrevision.dk,,,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,,,Kolding,2017-01-01,2017-12-31,4982.0,,,2018-12-31,2018-01-01,false,,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,,,,,,,,,,,,,,
30817222,2017-12-31,2017-12-31,c6,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,,ff@letrevision.dk,,,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,,,Kolding,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,449664.0,69631.0,45000.0,125000.0,317537.0,64862.0,132127.0,132127.0,449664.0,384802.0,132127.0,99633.0,11120.0,-60138.0,384802.0,271323.0,13846.0,247906.0,191786.0
30817222,2018-01-01,2018-01-01,c7,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,,ff@letrevision.dk,,,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,,,Kolding,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,125000.0,,,,,,,,,,,,,
30817222,2018-01-01,2018-01-01,c8,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,,ff@letrevision.dk,,,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,,,Kolding,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,-60138.0,,,,,,,,,,,,,
30817222,2018-01-01,2018-01-01,c9,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,,ff@letrevision.dk,,,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,,,Kolding,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,64862.0,,,,,,,,,,,,,
30817222,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,33031.0,ff@letrevision.dk,524265.0,497038.0,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,0.0,0.0,Kolding,2017-01-01,2017-12-31,-60258.0,-60258.0,-60258.0,2018-12-31,2018-01-01,false,0.0,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,,,,,,,,,,,,,,
30817222,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,,ff@letrevision.dk,,,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,,,Kolding,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,,,,,,,,,,,,,,
30817222,2018-01-01,2018-12-31,c10,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,,ff@letrevision.dk,,,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,,,Kolding,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,,,,,,,,,,,,,,
30817222,2018-01-01,2018-12-31,c11,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzIwLzA5L2Q0Lzk2OTQtNDgyMS1hZTgxLWJkYzdlNGRlOWExOQ.xhtml,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzNiL2ZmLzFiLzZhNTYtNDc2NS05YjkxLTYzYTllMzU4NmYyMw.pdf,http://regnskaber.virk.dk/22271803/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzQ2LzZhLzA5L2YxYzgtNDE4My04YzJiLTI1YjAyNGMxMzcwNg.xml,true,Kolding,6000.0,32.0,Skovlundvej,6000 Kolding,Peter Tofts Vej 21-23,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-22,2019-05-22,,ff@letrevision.dk,,,30817222.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Petersen,Flemming Petersen,KOLDING ERHVERVSSERVICE ApS,Flemming FÃ¸ns Letrevision,,,Kolding,2017-01-01,2017-12-31,-60258.0,,,2018-12-31,2018-01-01,false,,24653010.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27197488,indberetninger-20180424,2.5949414,30817222.0,AWrfD0ksRYGX6_YTH5-7,2019-05-22T10:21:30.048Z,2019-05-22T10:21:21.390Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-72-NJ,2019-05-22T10:21:21.638Z,,,,,,,,,,,,,,,,,,,
