entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,ImpairmentLossesOfInvestments,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InvestmentsWithNegativeEquityDepreciatedOverReceivables,InvestmentsWithNegativeEquityTransferredToProvisions,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodNumber,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross,NameOfAuditFirm,DescriptionOfAuditor,NameAndSurnameOfAuditor
28154038,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,-27017.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,-870585.0,29328.0,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,-45793.0,-58570.0,180057.0,Strandby,-792580.0,-765563.0,-916378.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,-27017.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28154038,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,,,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Strandby,-792580.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28154038,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,,,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Strandby,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,214910.0,21333.0,126000.0,214910.0,85956.0,-454411.0,214910.0,16714.0,0.0,0.0,0.0,16015.0,8455.0,652607.0,652607.0,-580411.0,16714.0,193577.0,2108.0,97058.0,699.0,,,,,
28154038,2014-01-01,2014-01-01,c113,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,,,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Strandby,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,,,,,,,,,,,,,,,,,1525123.0,872516.0,,,
28154038,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,,,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Strandby,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,126000.0,,,,,,,,,,,,,,,,,,,,
28154038,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,,,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Strandby,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,-580411.0,,,,,,,,,,,,,,,,,,,,
28154038,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,-7073.0,-35.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,406236.0,0.0,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,-21032.0,-2977.0,5357.0,Strandby,380476.0,387584.0,385204.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,-7108.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
28154038,2014-01-01,2014-12-31,c114,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,,,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Strandby,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28154038,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,,,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Strandby,380476.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28154038,2014-01-01,2014-12-31,c199,,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzNjLzczLzZiL2E5ODQtNDcwOC1iNmM1LWViYTk5NDAzMmE0ZA.pdf,http://regnskaber.virk.dk/83045182/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2Y0LzM2LzNkLzZjMjAtNDgwNi05YjM1LWQzMjM4NmVmOGRmMQ.xml,1.0,Frederikshavn,9900.0,"89, Box 712",Rimmens Alle,Frederikshavn,9900.0,4-8,Jernbanegade,9970 Strandby,Rughaven 7,DK-9900 Frederikshavn,"Rimmens Alle 89, Box 712",Til kapitalejeren i Sea ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",2015-06-11,2004-10-12,2015-06-11,28154038.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Sea ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for Sea ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.  Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-406236.0,,,Ãrsrapport,92273.0,154098.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend-Erik Andersen,Svend-Erik Andersen,Nordjyske Bank,Sea ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Strandby,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2014-12-31,11.0,2014-01-01,2015-06-11,Frederikshavn,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:5508464,indberetninger-20180424,2.5118417999999996,28154038.0,,2018-03-30T18:20:18.431Z,2015-06-11T14:53:07.291Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-58-VV,2015-06-11T14:53:07.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,
