entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
33070187,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,6812.0,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,48918.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,12153.0,20677.0,0.0,Ringe,2016-01-01,2016-12-31,50630.0,50630.0,42106.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,0.0,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33070187,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33070187,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,48918.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33070187,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,1712.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33070187,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,384384.0,80000.0,295073.0,384384.0,89311.0,384384.0,337388.0,384384.0,46996.0,3211.0,0.0,0.0,204892.0,10181.0,81100.0,89311.0,0.0,0.0,5000.0,,,,,,,
33070187,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,
33070187,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,204892.0,,,,,,,,,,,,,,,,,,,,,,,
33070187,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,10180.0,,,,,,,,,,,,,,,,,,,,,,,
33070187,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
33070187,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2YzLzE0L2ZhL2ZjNGYtNDgzZS04NzdhLTRkNmQ2M2FkN2E1Nw.pdf,http://regnskaber.virk.dk/78107033/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzJmL2VhLzZlL2JkNDgtNDVjNC1iZmQwLTRmODAxODIzNTBhNQ.xml,true,Middelfart,5500.0,6.0,Langelandsvej,5750 Ringe,Volstrupvej 7,DK-5500 Middelfart,Langelandsvej 6,Til kapitalejerne i Dyrhave/Bendt Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-19,2018-03-19,Statsautoriseret revisor,Der er ingen eventualposter pr. statusdagen.,,20222670.0,33070187.0,20222670.0,mne27873,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Dyrhave/Bendt Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus UrhÃ¸j,Anders Dyrhave,Anders Dyrhave,Dyrhave/Bendt Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Ringe,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg - Midtfyn,2017-12-31,2017-01-01,true,2018-03-19,Middelfart,,urn:ofk:oid:25206003,indberetninger-20180424,2.5097342,33070187.0,,2018-04-04T08:54:21.874Z,2018-03-20T13:12:42.953Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-18-ZG,2018-03-20T13:12:43.145Z,,,,,,,,,,,,,,,,,,,,204892.0,132496.0,,,,,
