entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
34575894,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,0.0,16082.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,1365716.0,2019-05-24,2012-05-11,2019-05-24,14600.0,14600.0,Statsautoriseret revisor,1054.0,-145611.0,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,1054.0,196725.0,6239018.0,KÃ¸benhavn,2017-01-01,2017-12-31,4499230.0,5881028.0,-161265.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,1381798.0,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,,,,,,,,,,,,,,,,,,,,,
34575894,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-24,2012-05-11,2019-05-24,,14600.0,Statsautoriseret revisor,,,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,4499230.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,,,,,,,,,,,,,,,,,,,,,
34575894,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-24,2012-05-11,2019-05-24,,14600.0,Statsautoriseret revisor,,,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,58175848.0,2724365.0,200000.0,0.0,56680224.0,1177000.0,58175848.0,1495624.0,822545.0,822545.0,1177000.0,54107789.0,166694.0,1177000.0,56480224.0,54107789.0,673079.0,49100.0,166694.0,533477.0,0.0,,,,
34575894,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-24,2012-05-11,2019-05-24,,14600.0,Statsautoriseret revisor,,,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,200000.0,,,,,,,,,,,,,,,,,,,,
34575894,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-24,2012-05-11,2019-05-24,,14600.0,Statsautoriseret revisor,,,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,56480223.0,,,,,,,,,,,,,,,,,,,,
34575894,2018-01-01,2018-01-01,c522,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-24,2012-05-11,2019-05-24,,14600.0,Statsautoriseret revisor,,,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,,,,,,,,,,,,,,,,,,382300.0,1559300.0,,
34575894,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,-736995.0,43241.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,46156.0,2019-05-24,2012-05-11,2019-05-24,14600.0,14600.0,Statsautoriseret revisor,1088.0,-69084.0,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,1088.0,7289051.0,4208758.0,KÃ¸benhavn,2017-01-01,2017-12-31,-2517467.0,-3165065.0,-84772.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,-647598.0,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
34575894,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-24,2012-05-11,2019-05-24,,14600.0,Statsautoriseret revisor,,,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,-2517467.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,,,,,,,,,,,,,,,,,,,,,
34575894,2018-01-01,2018-12-31,c248,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-24,2012-05-11,2019-05-24,,14600.0,Statsautoriseret revisor,,,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,-2517467.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,,,,,,,,,,,,,,,,,,,,,
34575894,2018-01-01,2018-12-31,c307,,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzMxL2RkL2UxL2I3YjUtNDA2Yy04ZjZjLTZmYTZkZjFhNjAzMA.pdf,http://regnskaber.virk.dk/49857543/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzU4L2VkLzQ5L2EzODgtNDJmNC05ZDgyLTQzZDkxMjM2YmExOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2300 KÃ¸benhavn S,c/o Tofte Jensen,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i J N T HOLDING ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-24,2012-05-11,2019-05-24,,14600.0,Statsautoriseret revisor,,,20222670.0,34575894.0,20222670.0,mne21330,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for J N T HOLDING ApS.,Ãrsrapport,479000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Hans JÃ¸rgen Tofte Jensen,Hans JÃ¸rgen Tofte Jensen,J N T HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,true,2019-05-24,KÃ¸benhavn,,urn:ofk:oid:27226828,indberetninger-20180424,2.5118406,34575894.0,AWrppAXzRYGX6_YTH_Zv,2019-05-24T11:40:40.357Z,2019-05-24T11:40:01.507Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-67-VN,2019-05-24T11:40:01.645Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
