entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
28987471,2015-01-01,2015-12-31,c58,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,8.0,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,3142809.0,2041824.0,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,3609219.0,205388.0,10009.0,2015-01-01,2015-12-31,-1296364.0,-1296364.0,-1100985.0,5731843.0,KÃ¸benhavn,2016-12-31,2016-01-01,11382886.0,true,2017-06-13,KÃ¸benhavn,0.0,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,3142809.0,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28987471,2015-01-01,2015-12-31,c73,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,,,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,,,,2015-01-01,2015-12-31,-1296364.0,,,,KÃ¸benhavn,2016-12-31,2016-01-01,,true,2017-06-13,KÃ¸benhavn,,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28987471,2015-12-31,2015-12-31,c74,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,,,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,,,,2015-01-01,2015-12-31,,,,,KÃ¸benhavn,2016-12-31,2016-01-01,,true,2017-06-13,KÃ¸benhavn,,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,8035974.0,1996307.0,125000.0,7990144.0,45830.0,4925014.0,0.0,1809459.0,0.0,8035974.0,3110960.0,45830.0,0.0,0.0,1632496.0,45830.0,812511.0,0.0,176963.0,0.0,4800014.0,3110960.0,120306.0,4184378.0,2178143.0,4184378.0,,,,,,,,
28987471,2016-01-01,2016-01-01,c113,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,,,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,,,,2015-01-01,2015-12-31,,,,,KÃ¸benhavn,2016-12-31,2016-01-01,,true,2017-06-13,KÃ¸benhavn,,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28987471,2016-01-01,2016-01-01,c131,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,,,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,,,,2015-01-01,2015-12-31,,,,,KÃ¸benhavn,2016-12-31,2016-01-01,,true,2017-06-13,KÃ¸benhavn,,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,4800014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28987471,2016-01-01,2016-01-01,c211,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,,,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,,,,2015-01-01,2015-12-31,,,,,KÃ¸benhavn,2016-12-31,2016-01-01,,true,2017-06-13,KÃ¸benhavn,,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,208254.0,208254.0,,,,,,
28987471,2016-01-01,2016-01-01,c214,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,,,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,,,,2015-01-01,2015-12-31,,,,,KÃ¸benhavn,2016-12-31,2016-01-01,,true,2017-06-13,KÃ¸benhavn,,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,537788.0,537788.0,,,,,,
28987471,2016-01-01,2016-12-31,c104,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,,,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,,,,2015-01-01,2015-12-31,,,,,KÃ¸benhavn,2016-12-31,2016-01-01,,true,2017-06-13,KÃ¸benhavn,,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massimo Jonata,adm. direktÃ¸r,,,,
28987471,2016-01-01,2016-12-31,c105,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,,,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,,,,2015-01-01,2015-12-31,,,,,KÃ¸benhavn,2016-12-31,2016-01-01,,true,2017-06-13,KÃ¸benhavn,,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicola Capone,direktÃ¸r,,,,
28987471,2016-01-01,2016-12-31,c11,,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzLzIzLzRiL2NiL2YxLzQ4OTAtNDg0ZS1hNjhiLTEwODJmM2YwMjhjYg.pdf,http://regnskaber.virk.dk/17478982/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2IxLzUxLzY1L2RkODUtNDA4Ny04MWZhLTc1ZmMzYmMwYjQyNg.xml,DK,KÃ¸benhavn K,1264.0,"36, 3.th",St. Kongensgade,Danmark,DK,KÃ¸behavn K,1150.0,"24, 2",KÃ¸bmagergade,4100 Ringsted,NÃ¸rregade 6B,8.0,Regnskabsklasse B,2017-06-13,2005-08-01,2017-06-13,2944626.0,49607.0,28939523.0,28987471.0,28939523.0,Ãrsrapport,Massimo Jonata,"Nordea Bank Danmark A/S, International Branch",Benetton Denmark ApS,ECOVIS Danmark,3897999.0,102942.0,2159.0,2015-01-01,2015-12-31,-2995802.0,-2995802.0,-2895019.0,5592758.0,KÃ¸benhavn,2016-12-31,2016-01-01,9540364.0,true,2017-06-13,KÃ¸benhavn,0.0,57 61 45 40,33110044.0,formand,RevisionspÃ¥tegning,2944626.0,urn:ofk:oid:24297979,indberetninger-20180424,2.5097342,28987471.0,,2018-03-29T18:41:52.108Z,2017-06-27T10:02:05.882Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-12-YJ,2017-06-27T10:02:06.402Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
