entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermLiabilitiesOtherThanProvisions,OtherShorttermPayables,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
14333347,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,15113.0,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,718.0,Viborg,2015-01-01,2015-12-31,14395.0,14395.0,15113.0,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,,,,,,,,,,,,,,,,,
14333347,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2015-01-01,2015-12-31,14395.0,,,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,,,,,,,,,,,,,,,,,
14333347,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,12209.0,11272.0,150000.0,12209.0,-230855.0,0.0,12209.0,243064.0,175000.0,175000.0,14509.0,0.0,-380855.0,0.0,68064.0,44698.0,937.0,8857.0,937.0,,
14333347,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,-230855.0,,,,,,,,,,,,,,,,
14333347,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,150000.0,,,,,,,,,,,,,,,,
14333347,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,-380855.0,,,,,,,,,,,,,,,,
14333347,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,116.0,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,2004.0,Viborg,2015-01-01,2015-12-31,-1888.0,-1888.0,116.0,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,,,,,,,,,,,,,,,,,
14333347,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,,,,,,,,,,,,,,,,30905652.0,"REVISIONSAKTIESELSKABET IB ROHDE, REGISTRERET REVISIONSVIRKSOMHED"
14333347,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2015-01-01,2015-12-31,-1888.0,,,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,,,,,,,,,,,,,,,,,
14333347,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzZlLzQyL2YwL2M1OWEtNGJkNS04NTZmLWNlOTM2OWYzNTJiMQ.xhtml,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzk3L2I3L2E1Lzg5MDAtNDY2OS04MWU4LTBlYzMxMzUyMmFlOQ.pdf,http://regnskaber.virk.dk/74333341/ZG9rdW1lbnRsYWdlcjovLzAzL2VkL2I1LzlkLzkxLzJkODMtNDVkMy04MTEyLTkyNTU0YzVkODc1MQ.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,9.0,Lokesvej,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i V.I.P. 99 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-24,2017-05-29,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,14333347.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Erling Nedergaard,Erling Nedergaard,V.I.P. 99 ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-24,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23964254,indberetninger-20180424,2.5927935,14333347.0,,2018-03-28T10:09:13.052Z,2017-05-29T08:58:16.168Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-90-DP,2017-05-29T08:58:16.480Z,,,,,,,,,,,,,,,,,,,,,
