entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables
29688281,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,100000.0,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,,,,,,,,,,,,,,,,,,,,
29688281,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,246.0,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,,,,,,,,,,,,,,,,,,,,
29688281,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,-5248.0,,,,,,,,,,,,,,,,,,,
29688281,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,-5248.0,-38201.0,41968.0,73425.0,41968.0,-6744.0,-38201.0,-1496.0,,,,,,,,,,,,
29688281,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,-5248.0,,,,,,,,,,,,,,,,,,,
29688281,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,94998.0,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,,,,,,,,,126042.0,12734.0,100000.0,126042.0,126042.0,31044.0,31044.0,-5002.0,31044.0,113308.0,111812.0,1496.0
29688281,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,100000.0,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,,,,,,,,,,,,,,,,,,,,
29688281,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,-5002.0,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,,,,,,,,,,,,,,,,,,,,
29688281,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,100000.0,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,,,,,,,,,,,,,,,,,,,,
29688281,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzg1LzJlL2FlL2QwLzg5ZDAtNGRkOC04MTg0LWEzMGI4MGRkMWJjNA.pdf,http://regnskaber.virk.dk/18288692/ZG9rdW1lbnRsYWdlcjovLzAzLzIyL2QzLzNjLzg5LzkxZDQtNDQ1YS04MjBmLWRjOTgxMTM2OWRjMg.xml,Danmark,KÃ¸benhavn Ã,2100.0,112.0,LersÃ¸ Parkalle,Hellerup,2900.0,4.0,Edlevej,"2100, KÃ¸benhavn Ã","LersÃ¸ Parkalle, 112",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-28,2019-03-28,2006-07-11,2019-04-02,Statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",Buusjensen@buusjensen.dk,-5002.0,16119040.0,29688281.0,16119040.0,mne29456,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for NFMG 54 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ulrik NÃ¸rskov,Jan Westergaard Jensen,Jan Westergaard,"BUUS JENSEN, Statsautoriserede revisorer",NFMG 54 ApS,"BUUS JENSEN, Statsautoriserede revisorer",Hellerup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,2018-12-31,2018-01-01,2019-03-28,KÃ¸benhavn,39 29 08 00,RevisionspÃ¥tegning,urn:ofk:oid:26929678,indberetninger-20180424,2.5097437,29688281.0,AWnjOVCmRYGX6_YTGgSc,2019-04-03T12:43:24.147Z,2019-04-03T12:42:57.643Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AV-97-TR,2019-04-03T12:42:57.843Z,,,,,,,,,,,,,,,,,,,,
