entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,Assets,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
25516729,2013-10-01,2014-09-30,ID_0,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,,,
25516729,2013-10-01,2014-09-30,ID_1,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,,,
25516729,2013-10-01,2014-09-30,ID_10,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,,,
25516729,2013-10-01,2014-09-30,ID_11,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,,,
25516729,2013-10-01,2014-09-30,ID_12,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,,,
25516729,2013-10-01,2014-09-30,ID_13,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,,,
25516729,2013-10-01,2014-09-30,ID_14,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,,,
25516729,2013-10-01,2014-09-30,ID_2,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,Ulrich Fleitmann,Bestyrelsesformand,
25516729,2013-10-01,2014-09-30,ID_3,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,Dr. JÃ¼rgen Wunram,Bestyrelsesmedlem,
25516729,2013-10-01,2014-09-30,ID_4,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8vcGRmcy8yNTUxNjcyOTtBL1MyNzM2Njc7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/92761552/Y3ZyLmRrOi8veGJybHMvWC05MTZERDRFNi0yMDE1MDIyNV8xNTI1NDFfNTE5.xml,"Herlev, 2730",LyskÃ¦r 3 CD,Til kapitalejerne i Wincor Nixdorf A/S / To shareholders of Wincor Nixdorf A/S,0.0,PÃ¥tegning pÃ¥ Ã¥rsregnskabet / Report on the Financial Statements,Regnskabsklasse B,2014-12-01,2000-07-21,2014-12-01,0.0,www.wincor-nixdorf.com,25516729.0,25578198.0,Ãrsrapport,0.0,Ulrich Fleitmann,Wincor Nixdorf A/S,Visma Services Danmark A/S,0.0,"151, Ballerup",2014-09-30,2013-10-01,2014-12-01,KÃ¸benhavn,44778910.0,RevisionspÃ¥tegning,urn:ofk:oid:20748125,indberetninger-20180424,2.5097417999999996,25516729.0,,2018-03-30T13:05:27.373Z,2015-02-25T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.222,2015-02-25T23:00:00.000Z,HÃ¥can Tivemark,Bestyrelsesmedlem,
