entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity
30987276,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,161529.0,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",-29568.0,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,20240.0,674195.0,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,694435.0,8360.0,Ãrsrapport,5405.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,41561.0,5405.0,38227.0,Aalborg,2017-01-01,2017-12-31,467851.0,599812.0,635968.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,131961.0,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,,,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,,8360.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2017-01-01,2017-12-31,-226584.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,,,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,,8360.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2017-01-01,2017-12-31,694435.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,,,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,,8360.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,4037517.0,6759.0,125000.0,2424157.0,4037517.0,978178.0,3935128.0,3935128.0,3935128.0,66062.0,635182.0,635182.0,809330.0,1489827.0,136583.0,978178.0,804220.0,95630.0,0.0,29568.0,37375.0,,,,,,
30987276,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,,,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,,8360.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
30987276,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,,,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,,8360.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,1503765.0,,,,,,,,,,,,,,,,,,,,,,,
30987276,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,,,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,,8360.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,795391.0,,,,,,,,,,,,,,,,,,,,,,,
30987276,2018-01-01,2018-01-01,c556,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,,,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,,8360.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,,,,,,,,,,,,,,,,,,,1503765.0,2431363.0,,,,
30987276,2018-01-01,2018-12-31,c174,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,149983.0,32269.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",-63551.0,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,20923.0,394729.0,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,415652.0,8360.0,Ãrsrapport,1434.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,4088.0,1434.0,0.0,Aalborg,2017-01-01,2017-12-31,273374.0,392075.0,394729.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,118701.0,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,,
30987276,2018-01-01,2018-12-31,c213,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4Lzc2L2E2LzAzLzgzMGItNGE2Zi1iNDUwLTRmNjI2Nzg0OTg1NQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzBhL2M3L2Q1L2Q5MDgtNDRmYS1iN2NlLTYzM2MwNTRkMzg5NA.xml,true,0.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,c/o Jakob Kirkegaard KortbÃ¦k,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Kortbaek Energy Invest ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-06-21,2007-11-01,2019-06-21,Statsautoriseret revisor,0.0,-1341000.0,,,20222670.0,30987276.0,20222670.0,mne28629,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Kortbaek Energy Invest ApS.,,8360.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Aalborg,2017-01-01,2017-12-31,-142278.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-12-31,2018-01-01,415652.0,true,2019-06-21,Aalborg,,urn:ofk:oid:27573814,indberetninger-20180424,2.5097417999999996,30987276.0,AWuJHKu_IXJRhhXBLWhL,2019-06-24T10:59:49.832Z,2019-06-24T06:15:51.276Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-45-FY,2019-06-24T06:15:51.508Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
