entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,OtherAdjustmentsRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
30987276,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,133856.0,78663.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,-26557.0,690553.0,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,717110.0,-5608.0,Ãrsrapport,26852.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,-103359.0,26852.0,0.0,0.0,Aalborg,2015-01-01,2015-12-31,395919.0,608438.0,690553.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,-212519.0,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2015-01-01,2015-12-31,c358,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,724739.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,-328820.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,5325996.0,9743.0,125000.0,1827480.0,190000.0,5325996.0,3064299.0,3737316.0,3729528.0,3927316.0,1.0,7788.0,14000.0,40895.0,190000.0,434217.0,434217.0,1298165.0,404315.0,3050299.0,3064299.0,1388937.0,1348042.0,,,,,,,,,,,,,
30987276,2016-01-01,2016-01-01,c401,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2016-01-01,2016-01-01,c410,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,1298165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2016-01-01,2016-01-01,c428,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,404314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30987276,2016-01-01,2016-01-01,c628,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,,,,,,,,,,,,,,,,,,,,,0.0,190000.0,,,,,,,,,,,
30987276,2016-01-01,2016-01-01,c739,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,,,,,,,,,,,,,,,,,,,,,,,1298165.0,2431363.0,,,,,,,,,
30987276,2016-01-01,2016-01-01,c742,,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzQyLzE5L2RlLzEwZTYtNGUzMS05NjQxLTgxZWE1ZWE0MjYxYQ.pdf,http://regnskaber.virk.dk/67278903/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzdkLzYyL2NlLzQzMTgtNGIwZi04NzhiLTQ2NjAwMTg0NjI4Yw.xml,true,142106.0,Aalborg,9000.0,51.0,Visionsvej,9000 Aalborg,Klostermarken 44,DK-9000 Aalborg,Visionsvej 51,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-06-06,2007-11-01,2017-06-06,0.0,Statsautoriseret revisor,190000.0,,,20222670.0,30987276.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Kortbaek Energy Invest ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Jakob Kirkegaard KortbÃ¦k,Jakob Kirkegaard KortbÃ¦k,Kortbaek Energy Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-06-06,Aalborg,,urn:ofk:oid:24222421,indberetninger-20180424,2.5118417999999996,30987276.0,,2018-03-29T12:21:05.877Z,2017-06-16T10:28:46.834Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-26-BV,2017-06-16T10:28:47.029Z,,,,,,,,,,,,,,,,,,,,,,,,,,-1591632.0,1599420.0,,,,,,,,,
