entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
26877806,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,125000.0,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26877806,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,188416.0,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26877806,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,50000.0,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26877806,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26877806,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,35297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26877806,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,85297.0,2.0,4600.0,584910.0,712392.0,382.0,4003.0,48748.0,118879.0,122882.0,1988.0,33582.0,533792.0,,,,,,,,,,,,,,,,,,,,,,,
26877806,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,35297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26877806,2017-01-01,2017-12-31,c729,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,,,,,,,,,,,,,,50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,
26877806,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,398713.0,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,,,,,,,,,,,,,,,,581545.0,501000.0,125000.0,572345.0,111.0,9200.0,581545.0,182832.0,9200.0,109952.0,9200.0,50000.0,0.0,0.0,223713.0,182832.0,71345.0,49594.0,0.0,23286.0,71234.0
26877806,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2MwLzE5LzA4LzZmOTktNDIwMy1iOGNjLTljNmUzYWY0ZGQ5Yw.pdf,http://regnskaber.virk.dk/60877862/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2IwLzljLzc2L2Y0MDctNGZhOC1iYWZhLThiM2ExNzQ1MTZkMw.xml,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,62A,Brovadvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-15,2019-04-15,2019-04-24,statsautoriseret revisor,Direkte omkostninger omfatter omkostninger til kÃ¸b af materialer og konsulent bistand.,Egenkapital,"Andre eksterne omkostninger omfatter omkostninger til salg, bildrift, lokaler og administration.",fredericia@brandtrevision.dk,125000.0,25492145.0,26877806.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Anto Consult & Design ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Tonni Eriksen,Tonni Eriksen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Anto Consult & Design ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-04-15,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27025563,indberetninger-20180424,2.5118417999999996,26877806.0,AWpTknU7RYGX6_YTHHle,2019-04-25T08:18:41.981Z,2019-04-25T08:17:47.724Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AZ-02-EK,2019-04-25T08:17:47.890Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
