entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DisclosureOfEmployeeBenefitsExpense,DisclosureOfInvestments,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32280730,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,55000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,,,,,,,,,,,,,,,,,,,,,,,
32280730,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,117173.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,,,,,,,,,,,,,,,,,,,,,,,
32280730,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,113173.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,-4000.0,117173.0,113173.0,-4000.0,,,,,,,,,,,,,,,,,,,
32280730,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,-59000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,,,,,,,,,,,,,,,,,,,,,,,
32280730,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,,,,,253873.0,125000.0,1000.0,216873.0,253873.0,37000.0,252873.0,252873.0,28000.0,28000.0,252873.0,9000.0,1000.0,55000.0,117173.0,-80300.0,9000.0,1000.0,
32280730,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,-124176.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,-4000.0,-120176.0,-124176.0,-4000.0,,,,,,,,,,,,,,,,,,,
32280730,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,,,,,,,,,,,,,,,,,,,,,,,
32280730,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,,,,,,,,,,,,,,,,,,,,,,,
32280730,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,-124176.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,,,,,,,,,,,,,,,,,,,,,,,
32280730,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzA0LzkwL2IzLzQ3OTAtNDY0NS04MjE4LTc1YWY1NDgwOTk4YQ.pdf,http://regnskaber.virk.dk/03708223/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2I0LzdlLzdmL2M0NGEtNDhiOS1hNTA2LTFmYjJhNmRiMmNmNQ.xml,true,"2770, Kastrup",KirstinehÃ¸j 30,Til kapitalejerne i HB Denmark Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-06-12,2019-06-12,2019-06-12,1. Personaleomkostninger,2. Oplysninger om kapitalandele i tilknyttede og associerede virksomheder,26659817.0,32280730.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for HB Denmark Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Lene Rosing Petersen,Revisionsfirmaet Per Kronborg,HB Denmark Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"185, TÃ¥rnby",2018-12-31,2018-01-01,false,2019-06-12,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27511350,indberetninger-20180424,2.5097417999999996,32280730.0,AWtbnMxZGQc-fA3G3K5F,2019-06-15T14:49:12.234Z,2019-06-15T14:48:50.471Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-77-HW,2019-06-15T14:48:50.756Z,,,,,,,,,,,,,,,,,,,,,,,
