entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermContractWorkInProgressLiabilities,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
29630003,2015-07-01,2016-06-30,c174,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,-494767.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,104215.0,72138.0,Statsautoriseret revisor,4371733.0,2206072.0,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,64409.0,240421.0,232323.0,Roskilde,603360.0,2015-07-01,2016-06-30,-1783207.0,-2277974.0,-2269876.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,24612.0,-494767.0,46 32 59 52,3679352.0,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29630003,2015-07-01,2016-06-30,c195,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,,72138.0,Statsautoriseret revisor,,,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Roskilde,,2015-07-01,2016-06-30,-1783207.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,,,46 32 59 52,,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29630003,2016-06-30,2016-06-30,c172,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,,72138.0,Statsautoriseret revisor,,,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Roskilde,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,,,46 32 59 52,,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,6629345.0,421675.0,138888.0,389756.0,96699.0,778529.0,163904.0,6629345.0,5850816.0,146950.0,310854.0,9.0,146950.0,1140628.0,4558941.0,163904.0,0.0,0.0,639641.0,280340.0,3922882.0,5850816.0,6318491.0,48095.0,506966.0,803325.0,,,,,
29630003,2016-07-01,2016-07-01,c226,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,,72138.0,Statsautoriseret revisor,,,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Roskilde,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,,,46 32 59 52,,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,138888.0,,,,,,,,,,,,,,,,,,,,,,,,,
29630003,2016-07-01,2016-07-01,c253,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,,72138.0,Statsautoriseret revisor,,,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Roskilde,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,,,46 32 59 52,,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,639641.0,,,,,,,,,,,,,,,,,,,,,,,,,
29630003,2016-07-01,2016-07-01,c456,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,,72138.0,Statsautoriseret revisor,,,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Roskilde,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,,,46 32 59 52,,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,430349.0,594253.0,,,
29630003,2016-07-01,2016-07-01,c579,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,,72138.0,Statsautoriseret revisor,,,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Roskilde,,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,,,46 32 59 52,,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146950.0,,
29630003,2016-07-01,2017-06-30,c173,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,18523.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,72138.0,72138.0,Statsautoriseret revisor,4575031.0,4692700.0,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,86264.0,300908.0,299373.0,Roskilde,566681.0,2015-07-01,2016-06-30,25473.0,43996.0,45531.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,24987.0,18523.0,46 32 59 52,3897099.0,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
29630003,2016-07-01,2017-06-30,c194,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,,72138.0,Statsautoriseret revisor,,,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Roskilde,,2015-07-01,2016-06-30,25473.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,,,46 32 59 52,,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29630003,2016-07-01,2017-06-30,c254,,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzNlL2QzL2E0LzU4ZTEtNDcyZS04ZTQ0LTQxNDJmZDQ0NWNhNQ.pdf,http://regnskaber.virk.dk/30003692/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFjLzAxL2M5Lzc3M2EtNDg4NC04OTZhLTJjYjhhNWI0OWE1Zg.xml,true,22517.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,45-47,KÃ¸benhavnsvej,4000 Roskilde,"Algade 55, 3.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejerne i Hartvig Consult ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-12-13,2006-06-26,2017-12-13,,72138.0,Statsautoriseret revisor,,,20222670.0,29630003.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Hartvig Consult ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan BÃ¸Ã¸k MalmstrÃ¸m,Peter Kroghave Hartvig,Peter Kroghave Hartvig,Nykredit Bank,Hartvig Consult ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Roskilde,,2015-07-01,2016-06-30,25473.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,true,2017-12-13,KÃ¸benhavn,,,46 32 59 52,,urn:ofk:oid:24836374,indberetninger-20180424,2.511682,29630003.0,,2018-03-28T03:33:40.906Z,2017-12-13T16:16:42.786Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-89-BC,2017-12-13T16:16:42.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
