entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
28674937,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,-13050.0,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,24714.0,31116.0,Aarhus,2016-01-01,2016-12-31,-6648.0,-6648.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,0.0,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,,,,,,,,,,,,
28674937,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,-6648.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,,,,,,,,,,,,
28674937,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,1677567.0,5325.0,125000.0,217150.0,1677567.0,1460417.0,1672242.0,92150.0,1450417.0,1460417.0,1672242.0,10000.0,,,
28674937,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,125000.0,,,,,,,,,,,
28674937,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,92150.0,,,,,,,,,,,
28674937,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,-15046.0,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,30652.0,35471.0,Aarhus,2016-01-01,2016-12-31,-10227.0,-10227.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,0.0,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
28674937,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,-10227.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,,,,,,,,,,,,
28674937,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,-10227.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,,,,,,,,,,,,
28674937,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
28674937,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzk3L2MzLzBlL2ZlMjItNDAyZi04YmFmLTY3MThhYzYzNzQ3MQ.pdf,http://regnskaber.virk.dk/73947682/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2Q0Lzk2LzhkL2IxMTgtNDNhNC04MDdiLTNhZWIxZGEzNmY5NA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,8000 Ãrhus C,Silkeborgvej 2,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Markro Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-23,2006-12-19,2018-05-23,Statsautoriseret revisor,,20222670.0,28674937.0,20222670.0,mne32168,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Markro Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Anders Marcus,Nordea Bank Danmark A/s,Markro Invest ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,true,2018-05-23,Aarhus,,urn:ofk:oid:25611548,indberetninger-20180424,2.5124327999999996,28674937.0,AWOxQvWV0wkEsASktLx_,2018-05-30T13:36:17.824Z,2018-05-30T13:35:44.822Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-22-VM,2018-05-30T13:35:45.031Z,,,,,,,,,,,,,,,Anders Marcus
