entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportOnFinancialStatements,AuditorsReportsAccordingToOtherLegislationAndRegulation,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsAudit,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherReserves,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherProvisions,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividend,Provisions,RetainedEarnings,SharePremium,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,Dividend,IncreaseOfCapital,PurchaseOfTreasuryShares,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard
35472959,2013-09-09,2014-12-31,c10,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,240383.0,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35472959,2013-09-09,2014-12-31,c12,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,628476.0,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35472959,2013-09-09,2014-12-31,c8,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,868859.0,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,0.0,0.0,20571.0,-20571.0,3672.0,903394.0,879151.0,-20571.0,0.0,10292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35472959,2014-12-31,2014-12-31,c14,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,,,,,,,,,,,8286427.0,69098.0,6157900.0,8286427.0,8029045.0,8286427.0,252883.0,4499.0,8216774.0,555.0,240383.0,4499.0,628476.0,1242669.0,8216774.0,252883.0,555.0,12500.0,,,,,,,,,,
35472959,2015-01-01,2015-01-01,c15,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,,,,,,,,,,,,,,,6157900.0,,,,,,,,,,,,,,,,,,,,,,,
35472959,2015-01-01,2015-01-01,c16,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,,,,,,,,,,,,,,,1242669.0,,,,,,,,,,,,,,,,,,,,,,,
35472959,2015-01-01,2015-01-01,c17,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,,,,,,,,,,,,,,,628476.0,,,,,,,,,,,,,,,,,,,,,,,
35472959,2015-01-01,2015-01-01,c18,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,,,,,,,,,,,,,,,8029045.0,,,,,,,,,,,,,,,,,,,,,,,
35472959,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,5785745.0,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,0.0,0.0,26344.0,-26344.0,166678.0,6007833.0,5814811.0,-26344.0,0.0,29066.0,,,,,,,,,,,,,,,,,,,625347.0,3542199.0,1060560.0,,,,,,,
35472959,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzY2LzJhLzI0LzU5NmYtNDBjOC1iNDU5LTA2ZGU5ZjU1YjUxYw.xhtml,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzE4L2IxLzQ3L2YxMTItNGViNS05ZDJmLTQ4NWZjNjhjZmQyNg.pdf,http://regnskaber.virk.dk/95927453/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2VmLzhmLzA1L2U1NTEtNGVjYy04NjhmLTc5YWU2OGJlNzI1Yg.xml,false,Danmark,DK,KÃ¸benhavn S,2300.0,6.0,Weidekampsgade,Danmark,DK,Horsens,8700.0,42.0,SÃ¸ndergade,Aarhus C,8000.0,"12, 1 th",KildegÃ¥rden,8000 Aarhus C,"KildegÃ¥rden 12, 1.th",PÃ¥tegning pÃ¥ Ã¥rsregnskabet,ErklÃ¦ringer i henhold til anden lovgivning og Ã¸vrig regulering,Regnskabsklasse B,2016-03-14,2016-04-18,info@mediuminvest.dk,35472959.0,1017192430.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jesper Juul,Jyske Bank,MEDIUMINVEST A/S,Johan Stax Jakobsen,-1060560.0,Aarhus C,2013-09-09,2014-12-31,,2015-12-31,2015-01-01,false,false,2016-03-14,KÃ¸benhavn,31205211.0,false,false,Formand,RevisionspÃ¥tegning,urn:ofk:oid:22263895,indberetninger-20180424,2.59522,35472959.0,,2018-03-28T21:08:32.209Z,2016-04-23T11:05:42.250Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-43-KR,2016-04-23T11:05:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statsaut. revisor,33963556.0,Kasper Bruhn Udam,Deloitte Statsautoriseret Revisionspartnerselskab,,,
