entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPrepaymentsReceivedFromCustomers,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
28502664,2012-07-01,2013-06-30,ID_10,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",-504631.0,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502664,2012-07-01,2013-06-30,ID_12,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",237419.0,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502664,2012-07-01,2013-06-30,ID_14,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",12500.0,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502664,2012-07-01,2013-06-30,ID_16,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",-254712.0,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502664,2012-07-01,2013-06-30,ID_8,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",254712.0,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,5000.0,1286956.0,1630716.0,10887.0,3412.0,331285.0,338760.0,76573.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28502664,2013-06-30,2013-06-30,ID_18,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,1448038.0,160917.0,125000.0,1441787.0,1993.0,125000.0,6251.0,1448038.0,1323038.0,96573.0,20000.0,76573.0,6251.0,365724.0,137399.0,6251.0,504631.0,0.0,-132621.0,1226465.0,1280870.0,252900.0,97571.0,391160.0,888578.0,
28502664,2013-07-01,2013-12-31,ID_0,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502664,2013-07-01,2013-12-31,ID_1,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502664,2013-07-01,2013-12-31,ID_11,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",0.0,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28502664,2013-07-01,2013-12-31,ID_13,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8vcGRmcy8yODUwMjY2NDtBcFMzNDU0MTM7MjAxMzA3MDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46620582/Y3ZyLmRrOi8veGJybHMvWC1DMDFBOENEQy0yMDE0MDYxN18xNTAyMjZfODI5.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Perioderegnskabet aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at perioderegnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 31. december 2013.",2005-03-08,2014-05-31,tti@ttilogistics.dk,+45 32513839,www.ttilogistics.dk,28502664.0,13254192.0,Ledelsen har dags dato behandlet og godkendt perioderegnskabet for perioden 1. juli 2013 - 31. december 2013 for TTI Logistics ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Laun,TTI Logistics ApS,Gutfelt & Partnere A/S,"Kastrup, den 31. maj 2014",-13584.0,Perioderegnskabet indstilles til generalforsamlingens godkendelse.,"TÃ¥rnby, 185",2013-12-31,2013-07-01,2014-03-31,Kastrup,+45 32516644,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16557775,indberetninger-20180424,2.5118417999999996,28502664.0,,2018-04-01T05:17:03.382Z,2014-06-17T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-07-01,14-173.513,2014-06-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
