entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
29776369,2013-10-01,2013-10-01,c176,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,-742133.0,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,1855988.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2013-10-01,2013-10-01,c450,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,774558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2013-10-01,2013-10-01,c474,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,716921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2013-10-01,2014-09-30,c123,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,,-87030.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2013-10-01,2014-09-30,c178,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,,,-84863.0,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2013-10-01,2014-09-30,c3,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,,-87030.0,,-2502.0,-84863.0,0.0,-87365.0,-2502.0,-335.0,,,,,,,,,,,,,,,,,,,
29776369,2013-10-01,2014-09-30,c475,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,,-87030.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2014-09-30,2014-09-30,c180,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,-826996.0,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,1855988.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,,,,,,,,,,1028992.0,,,,,,,,,,,,,,,,,,
29776369,2014-09-30,2014-09-30,c4,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,1404449.0,,,,,,,,,1028992.0,1772616.0,154.0,774558.0,743624.0,1772616.0,368167.0,1028992.0,1028992.0,320547.0,629891.0,368167.0,0.0,743470.0,743470.0,47620.0,,,
29776369,2014-09-30,2014-09-30,c452,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzUxLzUyLzU2LzQ3YjUtNDE2Yy05MmViLTJiOTYzMzIyNzAxZQ.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhL2I2LzRkLzQ2Lzc3ZjItNDJiYS1iMjFhLTgxOWE5ZmI2YzI3Mg.xml,,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014/15 for opfyldt.,2016-01-27,2016-01-27,2006-08-07,2016-02-11,Egenkapital - udbytte,Andre eksterne omkostninger omfatter omkostninger til administration.,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014/15 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Erik Hansen,Knud Erik Hansen,Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-01-27,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21996999,indberetninger-20180424,2.5122786,29776369.0,,2018-03-28T20:32:58.131Z,2016-02-17T10:24:01.422Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-46-AC,2016-02-17T10:24:02.138Z,774558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
