entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
36980044,2015-08-06,2015-12-31,c3,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,0.0,0.0,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,,,,,,,,
36980044,2015-08-06,2015-12-31,c5,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,,,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,,,,,,,,
36980044,2015-08-06,2015-12-31,c7,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,,,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,,,,,,,,
36980044,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,,,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,39621.0,39571.0,39621.0,1.0,39621.0,39620.0,39620.0,50.0
36980044,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,0.0,-114497.0,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,-94964.0,-114497.0,-114497.0,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,-19533.0,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,,,,,,,,
36980044,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,,,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,,,,,,,,
36980044,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,,,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,,,,,,,,
36980044,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,,,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,,,,,,,,
36980044,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,,,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,-94964.0,,,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,,,,,,,,
36980044,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzdkL2FjLzgwLzk2NDItNGZlMC04NjU1LWRjOWFlOGIxOTVlZA.xhtml,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzc3L2Q1L2U1LzdiN2YtNDc0ZS1hZGIyLTQyNzAzZDcyMGEyNw.pdf,http://regnskaber.virk.dk/44008963/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcwLzA5LzNkLzk1NDEtNGQ5ZS1hZjg1LWVlMjRkOWIzYjdlNg.xml,true,Odense S,5260.0,32.0,Ugletoften,5250 Odense SV,Gyvelvej 11,Regnskabsklasse B,2017-05-23,2017-05-23,erik@kinematic.dk,,,36980044.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Salling,Lars Overgaard,Erik Salling,Tardiz IVS,Erik Salling,Odense,2015-08-06,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Betingelserne for fravalg af revision er opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:24023608,indberetninger-20180424,2.59279,36980044.0,,2018-03-28T16:05:17.243Z,2017-05-31T19:28:29.193Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-20-UF,2017-05-31T19:28:29.370Z,105357.0,85774.0,105357.0,-94963.0,105357.0,200320.0,200320.0,19583.0
