entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfClassOfIssuedShares,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CashAndCashEquivalentsConcerningCashflowStatement,ProfitLoss,AdditionsToInvestments,ProfitLossRelatedToInvestments,Adjustments,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDecreaseIncreaseInWorkingCapital,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsOfProfitFromGroupEnterprisesAfterTax,AdjustmentsOfTaxExpense,AdjustmentsfInterestAndSimilarExpenses,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,CurrentTaxExpense,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,ProfitLossFromOrdinaryOperatingActivities,PurchaseOfInvestments,RepaymentOfDebtToGroupEnterprises,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PaidContributedCapital,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfAuditor,NameOfAuditFirm,DescriptionOfMemberOfSupervisoryBoardApprovingStatementOfExecutiveAndSupervisoryBoard,NameAndSurnameOfMemberOfSupervisoryBoard,DescriptionOfAuditor,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
32153860,2011-07-01,2011-07-01,c347,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,-258264.0,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,3025001.0,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32153860,2011-07-01,2011-07-01,c72,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,1302682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32153860,2011-07-01,2012-06-30,c279,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,,50457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32153860,2011-07-01,2012-06-30,c349,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,,,500000.0,48775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32153860,2011-07-01,2012-06-30,c68,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,,50457.0,,,36669.0,-3733.0,244462.0,-19822.0,-48775.0,-3733.0,249.0,331588.0,468676.0,-500001.0,363449.0,0.0,237692.0,6770.0,108750.0,108750.0,108750.0,87126.0,48775.0,248.0,32109.0,332124.0,249.0,19822.0,249.0,19822.0,-21624.0,500001.0,-468676.0,-3733.0,-3733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32153860,2012-06-30,2012-06-30,c351,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,-209489.0,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,3525001.0,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32153860,2012-06-30,2012-06-30,c69,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,1634806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5574961.0,1634806.0,5000000.0,1643199.0,0.0,5057210.0,616250.0,5574961.0,517751.0,3315512.0,3315512.0,3931762.0,17751.0,8393.0,5000000.0,616250.0,57210.0,517751.0,500000.0,8393.0,,,,,,,,,,
32153860,2012-07-01,2012-07-01,c2,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,
32153860,2012-07-01,2012-07-01,c22,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57210.0,,,,,,,,,,,,,,,,,,,,,,,,
32153860,2012-07-01,2012-07-01,c320,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8vcGRmcy8zMjE1Mzg2MDtBL1M0NTYwNjg7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/06835123/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTEwOF8wODUwMTdfNjgx.xml,,Danmark,7500  Holstebro,7500 Holstebro,Vestergade 1,7500  Holstebro,Hostrupvej 27,7500  Holstebro,Regnskabsklasse B,2013-10-18,2013-10-31,Selskabskapitalen bestÃ¥r af 100 aktier Ã  nominelt DKK 50.000. Ingen aktier er tillagt sÃ¦rlige rettigheder.,32153860.0,33771231.0,Ãrsrapport,,Kristian Dalsgaard,Jacob JÃ¸rgensen,vestjyskBANK A/S,Holstebro Sport + Event A/S,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Holstebro,Holstebro,2013-06-30,2012-07-01,2013-10-18,Holstebro,urn:ofk:oid:18138726,indberetninger-20180424,2.5124211,32153860.0,,2018-04-01T16:55:12.992Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.116,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108750.0,725000.0,,,,,,,,
