entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherReserves,OtherShorttermInvestments,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
24849813,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,11097.0,23163.0,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,180.0,2015-07-01,2016-06-30,17282.0,23343.0,23163.0,2017-06-30,2016-07-01,34260.0,false,false,6061.0,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,
24849813,2015-07-01,2016-06-30,c8,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,,,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,,2015-07-01,2016-06-30,17282.0,,,2017-06-30,2016-07-01,,false,false,,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,
24849813,2016-06-30,2016-06-30,c10,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,,,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,824511.0,242401.0,125010.0,254511.0,808554.0,570000.0,824511.0,15957.0,570000.0,458602.0,2310.0,9760.0,570000.0,224942.0,2310.0,15957.0,9800.0,12192.0,40.0,3765.0,
24849813,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,13845.0,15455.0,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,320.0,2015-07-01,2016-06-30,14685.0,18085.0,15455.0,2017-06-30,2016-07-01,29300.0,false,false,3400.0,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,
24849813,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,,,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,
24849813,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,,,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,Helge Mariegaard Jensen
24849813,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,,,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,Per Sahlertz
24849813,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,,,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,Hanne Aaen Jensen
24849813,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,,,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,Jesper LÃ¸nstrup
24849813,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzljLzhiLzA4L2ZjZWEtNDYzMy1hMzJlLTI1Njg1NzA1ZWJjZQ.xhtml,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzL2E1L2YxLzRmLzQ5L2U2NzYtNDExNy04OWRmLTc2MjZkOGI1ODQzMA.pdf,http://regnskaber.virk.dk/31894842/ZG9rdW1lbnRsYWdlcjovLzAzLzc0L2JlL2Q4L2E0L2E1ZWEtNGI1NC05YWY5LTBmZGU2NGY1OWJjMw.xml,true,Danmark,DK,Vodskov,9310.0,27 B,Vodskovvej,Vodskov,9310.0,28.0,SmÃ¸rblomstvej,9700.0,Bredgade 153,Regnskabsklasse B,2017-10-31,,,24849813.0,2550.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helge Risgaard Eriksen,Helge Mariegaard Jensen,Spar Nord Bank A/S,SKYTTEPLANTAGEN ApS,Preben MÃ¸gelmose,240.0,,2015-07-01,2016-06-30,14685.0,,,2017-06-30,2016-07-01,,false,false,,98294235.0,false,false,Ingen bistand,urn:ofk:oid:24650120,indberetninger-20180424,2.5949533,24849813.0,,2018-03-27T14:58:53.067Z,2017-11-01T09:51:44.674Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-10-BM,2017-11-01T09:51:44.863Z,,,,,,,,,,,,,,,,,,,,,
