entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
31486483,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,-1000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,-6000.0,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,47000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,Esbjerg,2015-01-01,2015-12-31,42000.0,41000.0,41000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,1000.0,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,,,,,,,,,,,,,,,,,
31486483,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,Esbjerg,2015-01-01,2015-12-31,51000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,,,,,,,,,,,,,,,,,
31486483,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,Esbjerg,2015-01-01,2015-12-31,-9000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,,,,,,,,,,,,,,,,,
31486483,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,1151000.0,311000.0,125000.0,1000.0,0.0,1147000.0,1151000.0,4000.0,669000.0,669000.0,669000.0,51000.0,971000.0,4000.0,171000.0,158000.0,12000.0,4000.0,,,,
31486483,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,125000.0,,,,,,,,,,,,,,,,
31486483,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,971867.0,,,,,,,,,,,,,,,,
31486483,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,50600.0,,,,,,,,,,,,,,,,
31486483,2016-01-01,2016-01-01,c564,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,Esbjerg,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,,,,,,,,,,,,,,-754245.0,1422536.0,,
31486483,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,-1400.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,-6225.0,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,76589.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,66.0,Esbjerg,2015-01-01,2015-12-31,71830.0,70430.0,70364.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,1400.0,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
31486483,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2MzLzVkLzQzLzQ3MDAtNDVlYS05ZTVmLTY5MzE2N2U3NjgyOA.pdf,http://regnskaber.virk.dk/38468413/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2RmLzBiL2UyL2QzZDMtNGFlOS1hNDhiLThkODBmYmFkODkxNA.xml,true,Ãlgod,6870.0,2.0,Torvet,Esbjerg N,6715.0,215.0,Gl. Vardevej,6710 Esbjerg V,Smedevej 19 B,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i HRS Holding 2008 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-05-01,2008-06-11,2017-05-10,Registreret revisor,-50600.0,,20222670.0,31486483.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for HRS Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,Henrik RenÃ© SÃ¸ndergaard,Henrik RenÃ© SÃ¸ndergaard,FrÃ¸s Herreds Sparekasse,HRS Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,,Esbjerg,2015-01-01,2015-12-31,51700.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg Kommune,2016-12-31,2016-01-01,76589.0,true,2017-05-01,Ãlgod,,urn:ofk:oid:23879101,indberetninger-20180424,2.509602,31486483.0,,2018-03-28T02:16:29.378Z,2017-05-17T09:43:14.307Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-38-ZK,2017-05-17T09:43:14.451Z,,,,,,,,,,,,,,,,,,,,,,
