entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
32470505,2013-01-01,2013-01-01,c723,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,125000.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2013-01-01,2013-01-01,c741,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,385858.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,281101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,281101.0,42362.0,2169308.0,2592018.0,55668.0,7961.0,0.0,392000.0,372387.0,380348.0,13269.0,91286.0,1708371.0,,,,,,,,,,,,,,,,,,,,,,
32470505,2013-01-01,2013-12-31,c742,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,281101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,791959.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,,,,,,,,,,,,,,1478200.0,1295378.0,125000.0,1393474.0,3561.0,73000.0,84726.0,1478200.0,686241.0,84726.0,184158.0,21535.0,84726.0,666959.0,686241.0,218717.0,98096.0,0.0,24925.0,258441.0,,
32470505,2013-12-31,2013-12-31,c722,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,125000.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2013-12-31,2013-12-31,c743,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,666959.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2014-01-01,2014-01-01,c160,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56536.0,141262.0
32470505,2014-01-01,2014-01-01,c199,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2FjLzljLzk1L2JlODItNDcwOS05ZDlmLWRkZjM0MmZmN2Y5MQ.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2IyLzE4L2Y0LzM3YTMtNDhjZi1hOTZlLTFlMzgxOTEwMzYwMg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,17.0,Dr. Neergaardsvej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2015-03-03,2015-03-03,2009-09-30,2015-05-29,42362.0,statsautoriseret revisor,666959.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",Chempartner Europe ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2014-12-31,2014-01-01,2015-03-03,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:5532012,indberetninger-20180424,2.5118406,32470505.0,,2018-03-30T20:25:35.860Z,2015-06-16T06:13:24.883Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-76-MZ,2015-06-16T06:13:24.973Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
