entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfAuditor,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,PropertyPlantAndEquipmentGross,RecognisedButNotOwnedAssets,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationOfApprovedAnnualReport,ManagementsStatementAboutManagementsReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard
32470505,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,125000.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,1811973.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,1020317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,1020317.0,2.0,7520.0,2816484.0,4243259.0,25082.0,154709.0,6079.0,154709.0,236135.0,1270625.0,1419255.0,19592.0,250308.0,2535675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,1020317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,2957290.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,,,,,,,,,,,,,,,,13269963.0,8083675.0,125000.0,13262443.0,17323.0,46845.0,7520.0,13269963.0,10312673.0,7520.0,398734.0,125472.0,7520.0,2832290.0,10312673.0,9479469.0,5178768.0,240978.0,193492.0,4989128.0,,,,,,,,
32470505,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,125000.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,2832290.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2018-01-01,2018-01-01,c157,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2M5Lzg1L2M4LzZkLzYwMTgtNDA1MS1hNTVmLTNhMTU0ZGQyMWE5Ng.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2JiLzE2L2I3L2ZkYTAtNDY4YS1hYWUyLWY4YzYyZDE5YzQ5Yg.xml,156302.0,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2019-05-31,2019-05-31,2009-09-30,2019-05-31,7520.0,statsautoriseret revisor,163822.0,ck@ck.dk,125000.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,mne25075,Ãrsrapport,Sven-Erik Vejlby,Ron Shevock,Ron Shevock,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,2017-01-01,2017-12-31,163822.0,0.0,HÃ¸rsholm,2018-12-31,2018-01-01,true,163822.0,2019-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:27630421,indberetninger-20180424,2.5121613,32470505.0,AWuhtCGFIXJRhhXBLix6,2019-06-29T05:27:58.069Z,2019-06-29T05:27:44.402Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-95-KU,2019-06-29T05:27:44.747Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
