entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmailOfAuditor,Equity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
32470505,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,125000.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,666959.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,210774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,210774.0,42362.0,1986333.0,2307792.0,24233.0,1158.0,460.0,279500.0,278399.0,279097.0,13512.0,67625.0,1669088.0,,,,,,,,,,,,,,,,,,,,,,,
32470505,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,210774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,1002733.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,,,,,,,,,,,,,,1631910.0,424596.0,125000.0,1589546.0,7966.0,16188.0,42364.0,1631910.0,629177.0,42364.0,418380.0,81298.0,42364.0,877733.0,629177.0,0.0,1164950.0,1059498.0,74955.0,135842.0,0.0,,
32470505,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,125000.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,877733.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32470505,2015-01-01,2015-01-01,c160,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98898.0,141262.0
32470505,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2NhL2IxL2JjLzFhZjAtNGJmMi04NGViLTFhNzRkNzk4Nzc3ZA.pdf,http://regnskaber.virk.dk/50507423/ZG9rdW1lbnRsYWdlcjovLzAzLzFhL2Y0LzMxL2NkL2E3ZWUtNDYxNy05OTk5LTRmY2I1M2JhNGI2Nw.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,HÃ¸rsholm,2970.0,2.0,Kogle AllÃ©,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,2016-05-31,2016-05-31,2009-09-30,2016-06-17,42364.0,statsautoriseret revisor,ck@ck.dk,125000.0,+45 4586 9014,www.chempartner.com,15915641.0,32470505.0,15915641.0,Ãrsrapport,Sven-Erik Vejlby,Peter HalkjÃ¦r-Knudsen,Peter HalkjÃ¦r-Knudsen,Michael Xin Hui,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Chempartner Europe ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",HÃ¸rsholm,HÃ¸rsholm,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,+45 33 30 15 15,+45 4586 9000,RevisionspÃ¥tegning,urn:ofk:oid:23666965,indberetninger-20180424,2.5097437,32470505.0,,2018-03-28T05:05:07.129Z,2017-03-30T15:24:39.105Z,regnskab,1.0,,2015-12-31,2015-01-01,X17-AF-39-MP,2017-03-30T15:24:39.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
