entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherExternalExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
26115531,2013-07-01,2014-06-30,ID_11,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,238533.0,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
26115531,2013-07-01,2014-06-30,ID_13,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,3146.0,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
26115531,2013-07-01,2014-06-30,ID_7,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,-3146.0,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,-13681.0,13681.0,-3146.0,-13681.0,,
26115531,2013-07-01,2014-06-30,ID_9,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,-235387.0,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
26115531,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
26115531,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
26115531,2014-07-01,2015-06-30,ID_10,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,107531.0,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
26115531,2014-07-01,2015-06-30,ID_12,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,7731.0,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
26115531,2014-07-01,2015-06-30,ID_14,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
26115531,2014-07-01,2015-06-30,ID_15,,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzJkLzkxLzYxLzM1ZmMtNGRhZC05ZDdhLTc5MmNkNzg5OWRjMg.pdf,http://regnskaber.virk.dk/13551162/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2I3L2Q3L2JmLzBhMTYtNDMyZi04MmIzLWQ1ZWRjZDY0NmI0Nw.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Til den daglige ledelse i Anni og Filip Bitsch Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-09-07,2001-06-01,2015-09-07,0.0,26115531.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Anni og Filip Bitsch Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anni Bitsch,Anni og Filip Bitsch Holding ApS,Revisionsfirmaet Gutfelt A/S,,2015-06-30,2014-07-01,2015-09-07,Kastrup,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21448779,indberetninger-20180424,2.5095978,26115531.0,,2018-03-30T14:41:13.873Z,2015-09-22T13:23:42.807Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-83-FT,2015-09-22T13:23:43.140Z,,,,,,
