entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,ReversalsOfInvestmentsOfPriorYearsRevaluations,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
34210187,2015-01-01,2015-01-01,c251,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,-20000.0,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,20000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34210187,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34210187,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,-39537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34210187,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,,-18202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34210187,2015-01-01,2015-12-31,c252,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,,,2000.0,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34210187,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,,-18202.0,,,-11097.0,0.0,16220.0,5400.0,-21917.0,-11097.0,-3715.0,,,,,,,,,,,,,,,,,,,,,,,
34210187,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,,-16963.0,,,,,,,,,,45761.0,,,,,,,,,,,,,,,,,,,,,,
34210187,2015-12-31,2015-12-31,c253,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,22000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,,,,,,,,,,,,,22000.0,,,,,,,,,,,,,,,,,,,,,
34210187,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,69261.0,,,,,,,,,,,,49000.0,272919.0,80000.0,223919.0,7813.0,272919.0,203658.0,22000.0,49000.0,27000.0,16482.0,-10739.0,179301.0,203658.0,223919.0,214106.0,2000.0,7875.0,,,,
34210187,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzA2LzU0Lzk3L2UzOGUtNDhmZi1iODI0LWZhYjNhMWUxNDM3Nw.pdf,http://regnskaber.virk.dk/78101243/ZG9rdW1lbnRsYWdlcjovLzAzL2U0LzE1LzQ0L2MxL2VkMjctNDYxZC04YjI2LWQ0ZmYwNWVhYjNhYQ.xml,,Danmark,Aarhus V,8210.0,31C,Sommervej,Aarhus N,8200.0,"25, 2. th",Niels Juels Gade,"8210, Aarhus V","Sommervej, 31C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-05-31,2017-05-31,2017-05-31,statsautoriseret revisor,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter.,"Andre eksterne omkostninger omfatter omkostninger til salg, reklame og administration.",aarhus@redmark.dk,29442789.0,34210187.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for LK Online ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Thomas Amby,Lasse JÃ¸rgensen KjÃ¦r,Lasse JÃ¸rgensen KjÃ¦r,"Redmark, Statsautoriseret Revisionspartnerselskab",LK Online ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aarhus N,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2016-12-31,2016-01-01,2017-05-31,Aarhus,86133100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24172452,indberetninger-20180424,2.5097342,34210187.0,,2018-03-29T07:54:32.133Z,2017-06-12T07:10:07.994Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-50-LZ,2017-06-12T07:10:08.175Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
