entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31475988,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,153075.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475988,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,153075.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,65224.0,2246045.0,1189620.0,2158197.0,3.0,153075.0,2311269.0,3435665.0,,,,,,,,,,,,,,,,,,,,,
31475988,2017-12-31,2017-12-31,ID_7,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,,,,,,,,,46358044.0,28100.0,9854400.0,111648.0,4830347.0,46246396.0,46358044.0,41527697.0,12990606.0,12990606.0,0.0,46246396.0,293365.0,83548.0,46246396.0,-5024053.0,2895682.0,28537091.0,25348044.0,83548.0,
31475988,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,219903.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,139145.0,2168428.0,1340662.0,2087670.0,0.0,219903.0,2307573.0,3509090.0,,,,,,,,,,,,,,,,,,,,,
31475988,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475988,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,219903.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475988,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475988,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475988,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Wulff JÃ¸rgensen
31475988,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzZjLzc3Lzc5LzJkOTAtNDZlMC05MjhhLWI1NjhkNWFiOGM1Mw.pdf,http://regnskaber.virk.dk/88957413/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzU5LzM4LzViL2M4OTMtNGYxNi1iOWVlLTMxNzBkNzFkYTc5MQ.xml,true,"Odense SV, 5250",HvidkÃ¦rvej 23A,"Til kapitalejerne i K/S Fackenburger Allee, LÃ¼beck",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-05-01,2019-05-01,2008-05-29,2019-05-01,33963556.0,31475988.0,mne41365,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for K/S Fackenburger Allee, LÃ¼beck.",Ãrsrapport,Morten Aamand Lund,Steen JÃ¦ger,Deloitte Statsautoriseret Revisionspartnerselskab,"K/S Fackenburger Allee, LÃ¼beck",KS Administration A/S,Odense,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2018-12-31,2018-01-01,false,2019-05-01,Kolding,71 99 83 83,RevisionspÃ¥tegning,urn:ofk:oid:27070541,indberetninger-20180424,2.5118406,31475988.0,AWp8XeVvRYGX6_YTHWdl,2019-05-03T06:25:44.759Z,2019-05-03T06:24:49.031Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-46-LA,2019-05-03T06:24:49.209Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Wrensted Jensen
