entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
31070244,2014-04-01,2015-03-31,c3,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,0.0,mb@qvadis-holding.dk,0.0,0.0,0.0,31070244.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,0.0,0.0,2014-04-01,2015-03-31,0.0,0.0,0.0,2016-03-31,2015-04-01,0.0,false,false,0.0,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2014-04-01,2015-03-31,c5,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,,mb@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,,,2014-04-01,2015-03-31,0.0,,,2016-03-31,2015-04-01,,false,false,,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2014-04-01,2015-03-31,c7,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,,mb@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,,,2014-04-01,2015-03-31,0.0,,,2016-03-31,2015-04-01,,false,false,,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2014-04-01,2015-03-31,c9,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,,mb@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,,,2014-04-01,2015-03-31,0.0,,,2016-03-31,2015-04-01,,false,false,,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2015-03-31,2015-03-31,c11,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,,mb@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,,,2014-04-01,2015-03-31,,,,2016-03-31,2015-04-01,,false,false,,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,691688.0,0.0,0.0,421907.0,13428.0,421907.0,129300.0,5423.0,5423.0,13428.0,0.0,691688.0,269781.0,0.0,543537.0,0.0,543537.0,0.0,0.0,0.0,0.0,678260.0,0.0,0.0,0.0,269781.0,0.0,0.0,129300.0,0.0,0.0,0.0,0.0,13428.0,0.0,0.0,0.0,269781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31070244,2015-04-01,2016-03-31,c0,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,0.0,mb@qvadis-holding.dk,0.0,0.0,0.0,31070244.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,0.0,0.0,2014-04-01,2015-03-31,0.0,0.0,0.0,2016-03-31,2015-04-01,0.0,false,false,0.0,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2015-04-01,2016-03-31,c1,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,,mb@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,,,2014-04-01,2015-03-31,,,,2016-03-31,2015-04-01,,false,false,,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2015-04-01,2016-03-31,c2,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,,mb@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,,,2014-04-01,2015-03-31,,,,2016-03-31,2015-04-01,,false,false,,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2015-04-01,2016-03-31,c4,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,,mb@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,,,2014-04-01,2015-03-31,0.0,,,2016-03-31,2015-04-01,,false,false,,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2015-04-01,2016-03-31,c6,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzMwLzkwL2FiLzVhZTMtNGZiZC1iOWFjLTY1YTFiMjJmNjY2OA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzljLzY4L2VlL2ZiYzUtNDVlOC1iNTFmLTNmODEyNmNjMWE4Mw.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2JmLzRiLzI5LzVlZjItNGJjYi04NjU3LWRiZDU3Yjc5YTBkYg.xml,true,2630 TÃ¥strup,NÃ¦stved,4700.0,10.0,Gramsvej,4700 NÃ¦stved,Gramsvej 10,Regnskabsklasse B,2016-05-06,,mb@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Andreas Bank,Michael Andreas Bank,Michael Andreas Bank,Danske Bank,QVADIS HOLDING ApS,Michael Andreas Bank,,,2014-04-01,2015-03-31,0.0,,,2016-03-31,2015-04-01,,false,false,,27289249.0,false,false,Ingen bistand,urn:ofk:oid:22576024,indberetninger-20180424,2.59279,31070244.0,,2018-03-28T20:08:46.525Z,2016-06-02T10:10:59.612Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-AX-67-QA,2016-06-02T10:10:59.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
