entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
31070244,2013-04-01,2014-03-31,c3,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,0.0,lhi@qvadis-holding.dk,0.0,0.0,0.0,31070244.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,0.0,0.0,2013-04-01,2014-03-31,0.0,0.0,0.0,2015-03-31,2014-04-01,0.0,Revision er fravalgt i kommende regnskabsÃ¥r.,0.0,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2013-04-01,2014-03-31,c5,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,,lhi@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,,,2013-04-01,2014-03-31,0.0,,,2015-03-31,2014-04-01,,Revision er fravalgt i kommende regnskabsÃ¥r.,,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2013-04-01,2014-03-31,c7,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,,lhi@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,,,2013-04-01,2014-03-31,0.0,,,2015-03-31,2014-04-01,,Revision er fravalgt i kommende regnskabsÃ¥r.,,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2013-04-01,2014-03-31,c9,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,,lhi@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,,,2013-04-01,2014-03-31,0.0,,,2015-03-31,2014-04-01,,Revision er fravalgt i kommende regnskabsÃ¥r.,,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2014-03-31,2014-03-31,c11,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,,lhi@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,,,2013-04-01,2014-03-31,,,,2015-03-31,2014-04-01,,Revision er fravalgt i kommende regnskabsÃ¥r.,,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,691688.0,0.0,0.0,421907.0,13428.0,421907.0,129300.0,5423.0,5423.0,13428.0,0.0,691688.0,269781.0,0.0,543537.0,0.0,543537.0,0.0,0.0,0.0,0.0,678260.0,0.0,0.0,0.0,269781.0,0.0,0.0,129300.0,0.0,0.0,0.0,0.0,13428.0,0.0,0.0,0.0,269781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31070244,2014-04-01,2015-03-31,c0,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,0.0,lhi@qvadis-holding.dk,0.0,0.0,0.0,31070244.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,0.0,0.0,2013-04-01,2014-03-31,0.0,0.0,0.0,2015-03-31,2014-04-01,0.0,Revision er fravalgt i kommende regnskabsÃ¥r.,0.0,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2014-04-01,2015-03-31,c1,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,,lhi@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,,,2013-04-01,2014-03-31,,,,2015-03-31,2014-04-01,,Revision er fravalgt i kommende regnskabsÃ¥r.,,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2014-04-01,2015-03-31,c2,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,,lhi@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,,,2013-04-01,2014-03-31,,,,2015-03-31,2014-04-01,,Revision er fravalgt i kommende regnskabsÃ¥r.,,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2014-04-01,2015-03-31,c4,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,,lhi@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,,,2013-04-01,2014-03-31,0.0,,,2015-03-31,2014-04-01,,Revision er fravalgt i kommende regnskabsÃ¥r.,,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31070244,2014-04-01,2015-03-31,c6,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzA5LzlmLzg2Lzg0Y2EtNDIxMC05MTcxLTdjZmFlYzY0YjIxNA.xhtml,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzNkL2I5Lzg2LzMwYmMtNDZkNS04YjZjLWVmNjgxNDFlMzk4OQ.pdf,http://regnskaber.virk.dk/44207013/ZG9rdW1lbnRsYWdlcjovLzAzLzljL2QxLzI5L2Q5LzAzNmEtNGQ0MC04YmI0LWFlZWVkYTJhOWZiZQ.xml,2630 TÃ¥strup,Valby,2500.0,"276, st th",Peter Bangs Vej,2500 Valby,Peter Bangs Vej 276 st th,Regnskabsklasse B,2015-04-12,,lhi@qvadis-holding.dk,,,,31070244.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Lars HÃ¸g-Iversen,Danske Bank,QVADIS HOLDING ApS,Lars HÃ¸g-Iversen,,,2013-04-01,2014-03-31,0.0,,,2015-03-31,2014-04-01,,Revision er fravalgt i kommende regnskabsÃ¥r.,,30259525.0,Ingen bistand,urn:ofk:oid:21503603,indberetninger-20180424,2.5926367999999997,31070244,,2018-03-30T08:42:15.159Z,2015-10-08T13:54:43.600Z,regnskab,0.0,,2015-03-31,2014-04-01,X15-AH-41-TU,2015-10-08T13:54:43.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
