entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingShorttermDebtInstruments,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables
28497636,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,188404.0,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,-593.0,HÃ¸rve,2016-10-01,2017-09-30,156185.0,182814.0,188404.0,2018-09-30,2017-10-01,4997.0,false,26629.0,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,,,,,,,,,,,,
28497636,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,,HÃ¸rve,2016-10-01,2017-09-30,156185.0,,,2018-09-30,2017-10-01,,false,,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,,,,,,,,,,,,
28497636,2017-09-30,2017-09-30,c6,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,,HÃ¸rve,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,6805.0,4266.0,125000.0,55079.0,6805.0,-224211.0,6805.0,231016.0,5800.0,2539.0,0.0,0.0,-349211.0,231016.0,143508.0,2539.0,26629.0
28497636,2017-10-01,2017-10-01,c7,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,,HÃ¸rve,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,125000.0,,,,,,,,,,,
28497636,2017-10-01,2017-10-01,c8,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,,HÃ¸rve,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,-349211.0,,,,,,,,,,,
28497636,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,,HÃ¸rve,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,-224211.0,,,,,,,,,,,
28497636,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,-1200.0,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,0.0,HÃ¸rve,2016-10-01,2017-09-30,-6218.0,-6218.0,-1200.0,2018-09-30,2017-10-01,5018.0,false,0.0,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,,,,,,,,,,,,
28497636,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,,HÃ¸rve,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,,false,,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,,,,,,,,,,,,
28497636,2017-10-01,2018-09-30,c10,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,,HÃ¸rve,2016-10-01,2017-09-30,-6218.0,,,2018-09-30,2017-10-01,,false,,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,,,,,,,,,,,,
28497636,2017-10-01,2018-09-30,c3,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5L2VlLzU3L2MxLzI2MGMtNDgzNi04MGQ2LTg0NDlkYjdkZGM3OA.xhtml,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2QyLzNmL2VmLzRiM2EtNGVjNS04NzYyLWRkYWU2MjJhYWQ5Zg.pdf,http://regnskaber.virk.dk/63679482/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzRkLzU0Lzk3LzlkZDAtNDJlYy1iZjExLWY1YzhlZmQ2NzI2NA.xml,true,Danmark,DK,AsnÃ¦s,4550.0,AsnÃ¦s Centret,HÃ¸rve,4534.0,18.0,Pilevang,4534 HÃ¸rve,HÃ¸rve Stationsvej 7,0.0,Regnskabsklasse B,2019-02-24,2019-03-12,,28497636.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Martin Knudsen,Martin Holm Knudsen,DRAGSHOLM SPAREKASSE,MARTIN HOLM KNUDSEN HOLDING ApS,Henning Nielsen,,HÃ¸rve,2016-10-01,2017-09-30,-6218.0,,,2018-09-30,2017-10-01,,false,,29642857.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26817443,indberetninger-20180424,2.5949402000000004,28497636.0,AWl2CvmnRYGX6_YTF0in,2019-03-13T07:54:28.142Z,2019-03-13T07:53:43.788Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-32-JP,2019-03-13T07:53:44.011Z,,,,,,,,,,,,,,,,,
