entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
15997206,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,-193763.0,193763.0,Statsautoriseret revisor,-3000000.0,-454767.0,2500.0,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,2932824.0,2858202.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,202701.0,202701.0,HjÃ¸rring,2015-01-01,2015-12-31,5347697.0,5347697.0,-646030.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,12927.0,0.0,441840.0,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997206,2015-01-01,2015-12-31,c350,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,3000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997206,2015-01-01,2015-12-31,c358,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997206,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,2347697.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997206,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,36470626.0,3083601.0,200000.0,36201027.0,600139.0,611450.0,36470626.0,269599.0,17287228.0,8811157.0,8476071.0,611450.0,17887367.0,2.0,13810519.0,108353.0,118814.0,600139.0,3000000.0,0.0,33001027.0,13810519.0,269599.0,161246.0,1077689.0,701281.0,0.0,0.0,257594.0,,,,,,,,
15997206,2016-01-01,2016-01-01,c401,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997206,2016-01-01,2016-01-01,c410,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997206,2016-01-01,2016-01-01,c428,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,33001027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997206,2016-01-01,2016-01-01,c432,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997206,2016-01-01,2016-01-01,c628,,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzg5LzY1L2NiL2U0Lzg3ZDctNDE1OS05YjA3LWNmZGNmMDYzODZkZA.pdf,http://regnskaber.virk.dk/60279951/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2ViLzRlL2RhL2I2MWUtNGMxNi1iOGU1LTdmODdkMjE5NmI2YQ.xml,false,HjÃ¸rring,9800.0,15.0,NÃ¸rrebro,Hirtshals,9850.0,10.0,Jyllandsgade,9800 HjÃ¸rring,Sct. Knuds AllÃ© 14,DK-9800 HjÃ¸rring,NÃ¸rrebro 15,Til kapitalejeren i Flexvogne ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-05-24,1992-03-01,2017-05-24,,193763.0,Statsautoriseret revisor,-3000000.0,,,20222670.0,15997206.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Flexvogne ApS.,,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Claus Muhlig,Finn Andersen,Finn Andersen,Sparekassen Vendsyssel,Flexvogne ApS,BDO Statsautoriseret revisionsaktieselskab,,,,HjÃ¸rring,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-12-31,2016-01-01,true,2017-05-24,HjÃ¸rring,,,,urn:ofk:oid:23937778,indberetninger-20180424,2.5118417999999996,15997206.0,,2018-03-28T07:35:03.925Z,2017-05-24T12:17:56.188Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-DE,2017-05-24T12:17:56.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432677.0,1032816.0,,,,,,
