entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepositsLongtermInvestmentsAndReceivables,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermTaxReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
46104714,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,590328.0,47327.0,645456.0,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,7801.0,KÃ¸benhavn,2013-01-01,2013-12-31,41409.0,47327.0,55128.0,2014-12-31,2014-01-01,645456.0,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,5918.0,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,,,,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,,KÃ¸benhavn,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,,,,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,,KÃ¸benhavn,2013-01-01,2013-12-31,41409.0,,,2014-12-31,2014-01-01,,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,,,,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,277329.0,74789.0,7233.0,125000.0,225644.0,-81826.0,0.0,0.0,0.0,0.0,0.0,277329.0,359155.0,0.0,51685.0,0.0,0.0,0.0,0.0,0.0,0.0,51685.0,51685.0,346891.0,2698.0,0.0,0.0,0.0,0.0,0.0,-206826.0,359155.0,0.0,150855.0,5918.0,6346.0,140924.0,
46104714,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,997019.0,-29479.0,977722.0,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,10182.0,KÃ¸benhavn,2013-01-01,2013-12-31,-30287.0,-29479.0,-19297.0,2014-12-31,2014-01-01,977722.0,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,808.0,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,,,,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen Svendsen
46104714,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,,,,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Steen Olsen
46104714,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,,,,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,,KÃ¸benhavn,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,,,,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,,KÃ¸benhavn,2013-01-01,2013-12-31,-30287.0,,,2014-12-31,2014-01-01,,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2E0Lzk2LzE1LzllLzhiZjctNDYzYy05ZTc5LWZmNWRlYjI2MDAwOQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2Y2LzFlLzMwMGEtNDg4Ni05NDM5LTE1YzIxNjAwN2FkZQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2ZlLzc2LzJmLzBkN2ItNDNhZS1hYzdhLTE1NGE0MjdmZjc0ZA.xml,KÃ¸benhavn K,1203.0,"26, st null",Nybrogade,1203 KÃ¸benhavn K,Nybrogade 26A,Regnskabsklasse B,2015-05-18,2015-05-18,38344.0,,,,46104714.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,Public Futures ApS,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,5399.0,Direktionen har fravalgt revision af Ã¥rsrapporten for 2015.,,33933338.0,Ingen bistand,urn:ofk:oid:5363402,indberetninger-20180424,2.5949533,46104714.0,,2018-03-30T22:28:39.844Z,2015-05-29T15:27:40.165Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-51-YU,2015-05-29T15:27:40.222Z,254532.0,123735.0,0.0,125000.0,216188.0,-112113.0,0.0,0.0,0.0,0.0,0.0,254532.0,366645.0,0.0,38344.0,0.0,0.0,0.0,0.0,0.0,0.0,38344.0,0.0,348573.0,11803.0,0.0,0.0,0.0,0.0,0.0,-237113.0,366645.0,0.0,92453.0,12125.0,5947.0,75251.0,
