entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTradePayables,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
46104714,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,0.0,sto@publicfutures.dk,-751170.0,200499.0,760636.0,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,8452.0,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,1014.0,1014.0,9466.0,2016-12-31,2016-01-01,961135.0,false,false,16081.0,0.0,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,,sto@publicfutures.dk,,,,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,16081.0,,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,,sto@publicfutures.dk,,,,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,16081.0,,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,,sto@publicfutures.dk,,,,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,1014.0,,,2016-12-31,2016-01-01,,false,false,16081.0,,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,,sto@publicfutures.dk,,,,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,16081.0,,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,211597.0,0.0,171000.0,125000.0,189141.0,22456.0,-111099.0,0.0,0.0,0.0,0.0,0.0,211597.0,322696.0,0.0,22456.0,0.0,0.0,0.0,0.0,0.0,0.0,22456.0,0.0,0.0,255317.0,12742.0,0.0,0.0,0.0,0.0,0.0,-236099.0,51298.0,0.0,322696.0,189141.0,5399.0,0.0,,
46104714,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,0.0,sto@publicfutures.dk,936612.0,185770.0,850325.0,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,9473.0,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,-95760.0,-95760.0,-86287.0,2016-12-31,2016-01-01,1036095.0,false,false,16081.0,0.0,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,,sto@publicfutures.dk,,,,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,16081.0,,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen Svendsen,DirektÃ¸r
46104714,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,,sto@publicfutures.dk,,,,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,16081.0,,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Steen Olsen,DirektÃ¸r
46104714,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,,sto@publicfutures.dk,,,,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,16081.0,,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46104714,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzM5LzJlL2UxLzk3OWEtNDA4ZC1hYTRhLTU0NDU2NTE1ZmJjZQ.xhtml,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzLzNlL2M5LzNlLzgxL2YzOWEtNDkxYi05YjZkLTk0YWZkZDcxZjMxOQ.pdf,http://regnskaber.virk.dk/41740164/ZG9rdW1lbnRsYWdlcjovLzAzL2I3LzEwLzg5LzNlL2IzYTktNDg5ZS1iZjkzLWMwNDZjNjZmNTUzZg.xml,true,Danmark,DK,Frederiksberg,2000.0,2.0,Smallegade,KÃ¸benhavn Ã,2100.0,"13, 2 th",Ãstbanegade,2720.0,"Ãdalsvej 28, Ãdalsvej",Regnskabsklasse B,2017-06-20,2017-07-10,,sto@publicfutures.dk,,,,46104714.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,SÃ¸ren Steen Olsen,Nordea,PUBLIC FUTURES ApS,SÃ¸ren Steen Olsen,,0.0,KÃ¸benhavn Ã,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,16081.0,,23602646.0,false,false,Ingen bistand,urn:ofk:oid:24352089,indberetninger-20180424,2.5925990000000003,46104714.0,,2018-03-27T11:27:39.424Z,2017-07-10T17:25:44.489Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-54-UL,2017-07-10T17:25:44.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
