entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
30508246,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,5402.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,-15082.0,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,882.0,39769.0,Silkeborg,2016-01-01,2016-12-31,18403.0,23805.0,-15082.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,5402.0,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,,,,,,,,,,,,,
30508246,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-01-01,2016-12-31,18403.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,,,,,,,,,,,,,
30508246,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,160130.0,29847.0,125000.0,11530.0,130029.0,160130.0,30101.0,114753.0,25451.0,5029.0,114753.0,30101.0,15530.0,4000.0,4650.0,,
30508246,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,125000.0,,,,,,,,,,,,
30508246,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,5029.0,,,,,,,,,,,,
30508246,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,-10481.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,-12155.0,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,37843.0,1931.0,Silkeborg,2016-01-01,2016-12-31,-37586.0,-48067.0,-12155.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,-10481.0,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
30508246,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-01-01,2016-12-31,-37586.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,,,,,,,,,,,,,
30508246,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-01-01,2016-12-31,-37586.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,,,,,,,,,,,,,
30508246,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
30508246,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2ZmLzliLzBmLzhhYTgtNGFjNi05Y2ZlLWRhZTY5MzAyZmNkZg.pdf,http://regnskaber.virk.dk/64280503/ZG9rdW1lbnRsYWdlcjovLzAzL2YyLzI0L2MyLzc2LzZmNWQtNDQ3ZC1hMmEyLWM3ZWY1NmM3NTgzMQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8600 Silkeborg,RudbÃ¸lvej 63,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Elgaard Jensen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-04-23,2008-09-03,2018-04-25,Statsautoriseret revisor,,20222670.0,30508246.0,20222670.0,mne9296,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Elgaard Jensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Niels BalshÃ¸j,Thomas Elgaard Jensen,Thomas Elgaard Jensen,Sydbank,Elgaard Jensen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Silkeborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2017-12-31,2017-01-01,true,2018-04-23,Aarhus,,urn:ofk:oid:25386238,indberetninger-20180424,2.5097490000000002,30508246.0,AWMbEZCcx8uVRSOdgI1C,2018-05-01T09:38:59.670Z,2018-05-01T09:38:43.468Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-23-YS,2018-05-01T09:38:43.615Z,,,,,,,,,,,,,,,,,
