entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables
30345290,2012-10-01,2012-10-01,c456,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30345290,2012-10-01,2012-10-01,c474,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,12852063.0,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30345290,2012-10-01,2012-10-01,c477,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,96600.0,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
30345290,2012-10-01,2013-09-30,c109,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30345290,2012-10-01,2013-09-30,c123,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,-72729.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30345290,2012-10-01,2013-09-30,c3,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,257271.0,-41526.0,48721.0,433343.0,343096.0,-41526.0,85825.0,,,,,,,,,,,,,,,,,,,,
30345290,2012-10-01,2013-09-30,c385,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30345290,2012-10-01,2013-09-30,c475,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,-72729.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30345290,2012-10-01,2013-09-30,c478,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,,,,,,,,330000.0,96600.0,,,,,,,,,,,,,,,,,,
30345290,2013-09-30,2013-09-30,c4,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8vcGRmcy8zMDM0NTI5MDtBcFMzOTYzNTY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/09254303/Y3ZyLmRrOi8veGJybHMvWC1FOUVDQUYxOC0yMDE1MDMwOV8wOTE0MTlfMDQw.xml,Kolding,6000.0,50.0,SeptembervÃ¦nget,"6000, Kolding","Birkemose AllÃ© 27, st.,",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2015-01-20,2015-01-20,2007-02-28,2015-02-27,Andre eksterne omkostninger omfatter omkostninger til administration.,13234334.0,30345290.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Anpartsselskabet af 28. februar 2007.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Anpartsselskabet af 28. februar 2007 for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",Ãrsrapport,Povl Callesen,Povl Callesen,Anpartsselskabet af 28. februar 2007,"BRANDT, Statsautoriseret Revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2014-09-30,2013-10-01,2015-01-20,Kolding,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:18284252,indberetninger-20180424,2.5097437,30345290.0,,2018-03-30T16:00:18.899Z,2015-03-09T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-369.991,2015-03-09T23:00:00.000Z,,,,,,,,,,13307002.0,728521.0,125000.0,13307002.0,13307002.0,72668.0,12449966.0,0.0,28247.0,330000.0,12779334.0,84.0,12449966.0,72668.0,128515.0,100268.0,42584.0,30000.0
